region,province,city,position,district,candidate_name,party,votes,rank,raw_position
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF MAKATI,COUNCILOR,FIRST,"CALINAWAN, VICBISAYA",IND,9150,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MAKATI - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF MAKATI,COUNCILOR,SECOND,"ARIONES, BONG",MKTZNU,105236,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MAKATI - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF MAKATI,COUNCILOR,FIRST,"CRUZ, KAP YOYOY",RP,15969,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MAKATI - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,COUNCILOR,SECOND,"BAES, LESTER",1MUNTI,62863,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MUNTINLUPA - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,COUNCILOR,FIRST,"ANDRES, TENG",PRP,27844,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MUNTINLUPA - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,COUNCILOR,FIRST,"ARCIAGA, ATE RACHEL",1MUNTI,104727,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MUNTINLUPA - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,COUNCILOR,SECOND,"BAGATSING, RYAN",1MUNTI,60072,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MUNTINLUPA - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,COUNCILOR,SECOND,"CONSTANTINO, LUVI",1MUNTI,59048,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MUNTINLUPA - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,COUNCILOR,FIRST,"ARCIAGA, BIGMACK",PRP,26066,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MUNTINLUPA - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,COUNCILOR,FIRST,"ARCIAGA, IVEE",1MUNTI,100487,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MUNTINLUPA - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,COUNCILOR,SECOND,"DE LEON, ANTHONY RAYMOND",IND,8400,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MUNTINLUPA - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,COUNCILOR,FIRST,"BAES, TOKI ERIC",PDPLBN,65748,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF PARAÑAQUE - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,COUNCILOR,SECOND,"AMURAO, BENG FLORENCIA",PDPLBN,61329,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF PARAÑAQUE - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,COUNCILOR,SECOND,"ANTIPUESTO, DOODS JR.",LAKAS,54907,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF PARAÑAQUE - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,COUNCILOR,FIRST,"BESA, ARLENE",IND,16881,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF PARAÑAQUE - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,COUNCILOR,FIRST,"CALINISAN, CLINT",PROMDI,20880,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF PARAÑAQUE - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,COUNCILOR,SECOND,"APOSTOL, XIN",IND,8668,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF PARAÑAQUE - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,COUNCILOR,FIRST,"DELA CRUZ, PAQUET",IND,31732,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF PARAÑAQUE - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,COUNCILOR,SECOND,"AQUINO, TITO RENE",LAKAS,20926,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF PARAÑAQUE - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,PASAY CITY,COUNCILOR,SECOND,"ARCEO, ALLO",PDPLBN,45819,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - PASAY CITY - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,PASAY CITY,COUNCILOR,FIRST,"ADVINCULA, JHAZ",PDDS,27125,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - PASAY CITY - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,PASAY CITY,COUNCILOR,FIRST,"ADVINCULA, KAP RONJAY",PROMDI,40895,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - PASAY CITY - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,PASAY CITY,COUNCILOR,SECOND,"BALIAO, JOVITA",IND,18986,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - PASAY CITY - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,PASAY CITY,COUNCILOR,FIRST,"ALVINA, AMBET",PDPLBN,55367,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - PASAY CITY - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,PASAY CITY,COUNCILOR,SECOND,"BATOBATO, BOTCHOCK",PRP,5930,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - PASAY CITY - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,PASAY CITY,COUNCILOR,SECOND,"BAYONA, NOEL",PROMDI,26626,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - PASAY CITY - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,PASAY CITY,COUNCILOR,FIRST,"ANDERSON, RICHARD",IND,20025,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - PASAY CITY - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MANDALUYONG,COUNCILOR,FIRST,"ALIM, JUNIS",PDPLBN,54034,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MANDALUYONG - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MANDALUYONG,COUNCILOR,SECOND,"ABALOS, BENJIE",PDPLBN,45984,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MANDALUYONG - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MANDALUYONG,COUNCILOR,SECOND,"ANTIOJO, REGIE",IND,38178,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MANDALUYONG - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MANDALUYONG,COUNCILOR,FIRST,"ANGGA, MJ",PFP,27278,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MANDALUYONG - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MANDALUYONG,COUNCILOR,FIRST,"AQUINO, MIGUEL CARLOS",PDPLBN,45792,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MANDALUYONG - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MANDALUYONG,COUNCILOR,SECOND,"BACAR, JOSH",IND,30045,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MANDALUYONG - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MANDALUYONG,COUNCILOR,SECOND,"CRUZ, LESLIE",PDPLBN,37476,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MANDALUYONG - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MANDALUYONG,COUNCILOR,FIRST,"CABUS, ROMEO",IND,8470,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MANDALUYONG - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MARIKINA,COUNCILOR,SECOND,"ACUÑA, KAMBAL",LP,57584,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MARIKINA - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MARIKINA,COUNCILOR,FIRST,"ABERGAS, KEVIN",NPC,14170,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MARIKINA - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MARIKINA,COUNCILOR,FIRST,"ACUÑA, ROMMEL",UNA,55854,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MARIKINA - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MARIKINA,COUNCILOR,SECOND,"ADIGUE, EDWIN",NPC,16434,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MARIKINA - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MARIKINA,COUNCILOR,FIRST,"AFRICA, CARL",UNA,59135,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MARIKINA - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MARIKINA,COUNCILOR,SECOND,"BALINGIT, MOY",IND,3744,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MARIKINA - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MARIKINA,COUNCILOR,FIRST,"AGUIRRE-PAZ, EVA",NPC,25246,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MARIKINA - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MARIKINA,COUNCILOR,SECOND,"BARTOLOME, ROMY",PPM,2523,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MARIKINA - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF PASIG,COUNCILOR,SECOND,"AGUSTIN, BUBOY",NPC,97218,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF PASIG - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF PASIG,COUNCILOR,FIRST,"ANGELES, ANGELICA",IND,26835,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF PASIG - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF PASIG,COUNCILOR,SECOND,"ASILO, SYVEL",NP,99159,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF PASIG - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF PASIG,COUNCILOR,FIRST,"ANGELES, RON",IND,27654,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF PASIG - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF PASIG,COUNCILOR,FIRST,"BALDERRAMA, REGGIE",PDDS,49297,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF PASIG - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF PASIG,COUNCILOR,SECOND,"BANZIL, RANI",IND,6008,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF PASIG - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF PASIG,COUNCILOR,FIRST,"BROWN, DOTTIE",IND,48054,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF PASIG - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF PASIG,COUNCILOR,SECOND,"BENAVIDES, CHARMIE",PDDS,28685,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF PASIG - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF SAN JUAN,COUNCILOR,FIRST,"AGCAOILI, AAA",PDPLBN,25912,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF SAN JUAN - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF SAN JUAN,COUNCILOR,SECOND,"ALLADO, DON",PDPLBN,20269,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF SAN JUAN - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF SAN JUAN,COUNCILOR,FIRST,"ARTADI, PAUL ANTHONY",PDPLBN,23247,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF SAN JUAN - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF SAN JUAN,COUNCILOR,SECOND,"BELGICA, BONG",LAKAS,3634,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF SAN JUAN - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF SAN JUAN,COUNCILOR,SECOND,"BERNARDO, TOTOY",PDPLBN,22331,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF SAN JUAN - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF SAN JUAN,COUNCILOR,FIRST,"DACER, TRICCIA",IND,11797,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF SAN JUAN - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF SAN JUAN,COUNCILOR,SECOND,"BORJA, INDAY GARUTAY",PMP,12559,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF SAN JUAN - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF SAN JUAN,COUNCILOR,FIRST,"FIEDALAN, LOU",PMP,3438,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF SAN JUAN - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,QUEZON CITY,COUNCILOR,SECOND,"BELMONTE, MIKEY",SBP,150770,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - QUEZON CITY - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,QUEZON CITY,COUNCILOR,THIRD,"ANTONIO, CHUCKIE",SBP,68083,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - QUEZON CITY - THIRD DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,QUEZON CITY,COUNCILOR,FIFTH,"AUSTRIACO, EMIL",LAKAS,14235,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - QUEZON CITY - FIFTH DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,QUEZON CITY,COUNCILOR,FIRST,"AROMIN, BENJAMIN JR.",IND,8615,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - QUEZON CITY - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,QUEZON CITY,COUNCILOR,FOURTH,"ANDAL, NESTOR",IND,6972,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - QUEZON CITY - FOURTH DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,QUEZON CITY,COUNCILOR,SIXTH,"APO, NILO",MQC,5596,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - QUEZON CITY - SIXTH DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,QUEZON CITY,COUNCILOR,FOURTH,"ANDREWS, BOBBY",LAKAS,69612,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - QUEZON CITY - FOURTH DIST"
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,QUEZON CITY,COUNCILOR,FIFTH,"BOTONES, MAUREEN",PDR,52140,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - QUEZON CITY - FIFTH DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF CALOOCAN,COUNCILOR,FIRST,"ADALEM, TOPET",NP,138308,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF CALOOCAN - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF CALOOCAN,COUNCILOR,THIRD,"ABEL, WIN",NP,60336,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF CALOOCAN - THIRD DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF CALOOCAN,COUNCILOR,SECOND,"ALCAYAGA, AAA AGUILAR",NPC,39302,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF CALOOCAN - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF CALOOCAN,COUNCILOR,SECOND,"ALMEDA, KUYA LANZ",NUP,88349,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF CALOOCAN - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF CALOOCAN,COUNCILOR,THIRD,"AFRICA, MAY",LAKAS,48279,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF CALOOCAN - THIRD DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF CALOOCAN,COUNCILOR,FIRST,"AQUINO, ROBERTO JR.",IND,15733,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF CALOOCAN - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF CALOOCAN,COUNCILOR,FIRST,"ASISTIO, TONTON",NPC,90820,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF CALOOCAN - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF CALOOCAN,COUNCILOR,THIRD,"BRIN, RUDY",AKSYON,29347,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF CALOOCAN - THIRD DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF MALABON,COUNCILOR,FIRST,"BERNARDO, GERRY",NUP,44881,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MALABON - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF MALABON,COUNCILOR,SECOND,"BALLENTOS, ROBERT",IND,8998,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MALABON - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF MALABON,COUNCILOR,SECOND,"BAUTISTA, AMBET",NPC,45077,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MALABON - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF MALABON,COUNCILOR,FIRST,"CRUZ, JON",IND,39732,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MALABON - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF MALABON,COUNCILOR,SECOND,"CRUZ, JASPER",AKSYON,53724,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MALABON - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF MALABON,COUNCILOR,FIRST,"DUMALAOG, JAIME",LP,42025,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MALABON - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF MALABON,COUNCILOR,SECOND,"CUNANAN, DADO",NUP,58149,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MALABON - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF MALABON,COUNCILOR,FIRST,"GARCIA, JAP",AKSYON,58032,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF MALABON - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF NAVOTAS,COUNCILOR,SECOND,"CRUZ, NEIL",NVTEÑO,41193,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF NAVOTAS - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF NAVOTAS,COUNCILOR,FIRST,"GAA, ANNE",AKSYON,25674,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF NAVOTAS - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF NAVOTAS,COUNCILOR,FIRST,"MAÑO, TAROK",NVTEÑO,34910,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF NAVOTAS - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF NAVOTAS,COUNCILOR,SECOND,"DEL ROSARIO, MARIELLE",AKSYON,34799,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF NAVOTAS - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF NAVOTAS,COUNCILOR,FIRST,"MONROY, DOC REY",NVTEÑO,45606,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF NAVOTAS - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF NAVOTAS,COUNCILOR,SECOND,"GERONIMO, CLINT",NVTEÑO,43821,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF NAVOTAS - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF NAVOTAS,COUNCILOR,SECOND,"GINO-GINO, ABU",NVTEÑO,38748,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF NAVOTAS - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF NAVOTAS,COUNCILOR,FIRST,"NAZAL, ALVIN JASON",NVTEÑO,35674,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF NAVOTAS - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF VALENZUELA,COUNCILOR,FIRST,"ALEJANDRINO, MARLON IDOL",NPC,110391,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF VALENZUELA - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF VALENZUELA,COUNCILOR,SECOND,"ACUNA, BABY MORALES",LINKOD,36489,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF VALENZUELA - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF VALENZUELA,COUNCILOR,FIRST,"DELA CRUZ, BIMBO",NPC,82732,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF VALENZUELA - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF VALENZUELA,COUNCILOR,SECOND,"CAINAP, NIDA",LINKOD,21767,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF VALENZUELA - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF VALENZUELA,COUNCILOR,SECOND,"CARREON, CHIQUI",NPC,114907,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF VALENZUELA - SECOND DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF VALENZUELA,COUNCILOR,FIRST,"DILLENA, ARIEL",LINKOD,16983,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF VALENZUELA - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF VALENZUELA,COUNCILOR,FIRST,"ENCARNACION, RAMON",NPC,109999,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF VALENZUELA - FIRST DIST"
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF VALENZUELA,COUNCILOR,SECOND,"CUETO, DANILO",IND,8415,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF VALENZUELA - SECOND DIST"
NATIONAL CAPITAL REGION,TAGUIG - PATEROS,CITY OF TAGUIG,COUNCILOR,SECOND,"BALINA-ERON, MARISSE",NP,113376,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF TAGUIG - SECOND DIST"
NATIONAL CAPITAL REGION,TAGUIG - PATEROS,CITY OF TAGUIG,COUNCILOR,FIRST,"AMOROSO, INOCENTES",IND,10681,1,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF TAGUIG - FIRST DIST"
NATIONAL CAPITAL REGION,TAGUIG - PATEROS,CITY OF TAGUIG,COUNCILOR,FIRST,"AQUINO, COMMISSIONER",NP,85159,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF TAGUIG - FIRST DIST"
NATIONAL CAPITAL REGION,TAGUIG - PATEROS,CITY OF TAGUIG,COUNCILOR,SECOND,"BALMES, FELOMINO",PLM,14368,2,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF TAGUIG - SECOND DIST"
NATIONAL CAPITAL REGION,TAGUIG - PATEROS,CITY OF TAGUIG,COUNCILOR,SECOND,"BAPTISTA, EDGAR",NP,98315,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF TAGUIG - SECOND DIST"
NATIONAL CAPITAL REGION,TAGUIG - PATEROS,CITY OF TAGUIG,COUNCILOR,FIRST,"BAUTISTA, JONJON",PPP,33826,3,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF TAGUIG - FIRST DIST"
NATIONAL CAPITAL REGION,TAGUIG - PATEROS,CITY OF TAGUIG,COUNCILOR,SECOND,"DIO, OSCAR OCA",PPP,38467,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF TAGUIG - SECOND DIST"
NATIONAL CAPITAL REGION,TAGUIG - PATEROS,CITY OF TAGUIG,COUNCILOR,FIRST,"BERNAL, RJ",PPP,27270,4,"MEMBER, SANGGUNIANG PANLUNGSOD NCR - CITY OF TAGUIG - FIRST DIST"
