Last Name,First Name,Middle Name,Title,Full Name,Position,Party,Year,Province,City,Region,Sex
CHAN,PEDRO,T.,,"CHAN, PEDRO T.",COUNCILOR,NPC,2001,LEYTE,DULAG,,M
BAUTISTA,MICHAEL,K.,,"BAUTISTA, MICHAEL K.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,DULAG,,M
BAQUEROS,SALVADOR,L.,,"BAQUEROS, SALVADOR L.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,DULAG,,M
LABANTA,EMMANUEL,L.,,"LABANTA, EMMANUEL L.",COUNCILOR,NPC,2001,LEYTE,DULAG,,M
GO,PANFILO,O.,,"GO, PANFILO O.",MAYOR,LDP,2001,LEYTE,HILONGOS,,M
VILLAFLOR,ALTAGRACIA,R.,,"VILLAFLOR, ALTAGRACIA R.",VICE MAYOR,LDP,2001,LEYTE,HILONGOS,,F
GABISAN,FRANCISCO,U.,,"GABISAN, FRANCISCO U.",COUNCILOR,LDP,2001,LEYTE,HILONGOS,,M
ONG,CRISTUTO,F.,,"ONG, CRISTUTO F.",COUNCILOR,LDP,2001,LEYTE,HILONGOS,,M
MACUTO,ROMUALDO,L.,,"MACUTO, ROMUALDO L.",COUNCILOR,LDP,2001,LEYTE,HILONGOS,,M
NERVES,EPIFANIA,Q.,,"NERVES, EPIFANIA Q.",COUNCILOR,LDP,2001,LEYTE,HILONGOS,,F
MODESTO,JESUS JR.,R.,,"MODESTO, JESUS JR. R.",COUNCILOR,LDP,2001,LEYTE,HILONGOS,,M
SABANDO,LILIA,M.,,"SABANDO, LILIA M.",COUNCILOR,LDP,2001,LEYTE,HILONGOS,,F
FLANCO,LAMBERTO RAINER,L.,,"FLANCO, LAMBERTO RAINER L.",COUNCILOR,LDP,2001,LEYTE,HILONGOS,,M
FULACHE,ARMANDO,N.,,"FULACHE, ARMANDO N.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,HILONGOS,,M
JUMAO-AS,ROY,ST.,,"JUMAO-AS, ROY ST.",MAYOR,LAKAS NUCD-UMDP,2001,LEYTE,HINDANG,,M
MANTELE,AURORA,B.,,"MANTELE, AURORA B.",VICE MAYOR,LAKAS NUCD-UMDP,2001,LEYTE,HINDANG,,F
YANOLA,BENEDICTO,L.,,"YANOLA, BENEDICTO L.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,HINDANG,,M
SEMBLANTE,GUILLERMO,L.,,"SEMBLANTE, GUILLERMO L.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,HINDANG,,M
CLAVEJO,TEODULO,A.,,"CLAVEJO, TEODULO A.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,HINDANG,,M
YU,REMEGIO,B.,,"YU, REMEGIO B.",COUNCILOR,LDP,2001,LEYTE,HINDANG,,M
MAPALO,EDNA,B.,,"MAPALO, EDNA B.",COUNCILOR,LDP,2001,LEYTE,HINDANG,,F
FLORES,FAUSTINO,E.,,"FLORES, FAUSTINO E.",COUNCILOR,LDP,2001,LEYTE,HINDANG,,M
DEKIT,JEREMIAS,D.,,"DEKIT, JEREMIAS D.",COUNCILOR,INDEPENDENT,2001,LEYTE,HINDANG,,M
REYES,REINO,B.,,"REYES, REINO B.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,HINDANG,,M
LLOREN,ALFREDO,D.,,"LLOREN, ALFREDO D.",MAYOR,INDEPENDENT,2001,LEYTE,INOPACAN,,M
LUMARDA,SILVESTRE,T.,,"LUMARDA, SILVESTRE T.",VICE MAYOR,INDEPENDENT,2001,LEYTE,INOPACAN,,M
EVANGELISTA,ANDRES II,L.,,"EVANGELISTA, ANDRES II L.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,INOPACAN,,M
VILLARUBIN,ALEJANDRO,P.,,"VILLARUBIN, ALEJANDRO P.",COUNCILOR,LDP,2001,LEYTE,INOPACAN,,M
ESPINOSA,EPIFANIA,DS.,,"ESPINOSA, EPIFANIA DS.",COUNCILOR,INDEPENDENT,2001,LEYTE,INOPACAN,,F
DELOS SANTOS,ISABELO,B.,,"DELOS SANTOS, ISABELO B.",COUNCILOR,INDEPENDENT,2001,LEYTE,INOPACAN,,M
SIAO,TOMAS,T.,,"SIAO, TOMAS T.",COUNCILOR,LDP,2001,LEYTE,INOPACAN,,M
PUA,SABINO,D.,,"PUA, SABINO D.",COUNCILOR,LDP,2001,LEYTE,INOPACAN,,M
MANAPSAL,EUFRONIO,B.,,"MANAPSAL, EUFRONIO B.",COUNCILOR,LDP,2001,LEYTE,INOPACAN,,M
BERNALES,JOEL,D.,,"BERNALES, JOEL D.",COUNCILOR,INDEPENDENT,2001,LEYTE,INOPACAN,,M
FUENTES,ROBERTO JR.,P.,,"FUENTES, ROBERTO JR. P.",MAYOR,NPC,2001,LEYTE,ISABEL,,M
CERILLO,MARCOS GREGORIO,M.,,"CERILLO, MARCOS GREGORIO M.",VICE MAYOR,LAKAS NUCD-UMDP,2001,LEYTE,ISABEL,,M
TAN,VENUS,B.,,"TAN, VENUS B.",COUNCILOR,KBL,2001,LEYTE,ISABEL,,F
AMODIA,MANUEL,DS.,,"AMODIA, MANUEL DS.",COUNCILOR,NPC,2001,LEYTE,ISABEL,,M
ALCANTARA,JORGE,G.,,"ALCANTARA, JORGE G.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,ISABEL,,M
PINAR,NICANOR JR.,C.,,"PINAR, NICANOR JR. C.",COUNCILOR,KBL,2001,LEYTE,ISABEL,,M
CENTINO,FLAVIANO JR.,C.,,"CENTINO, FLAVIANO JR. C.",COUNCILOR,NPC,2001,LEYTE,ISABEL,,M
SIPACO,SALVADOR,B.,,"SIPACO, SALVADOR B.",COUNCILOR,NPC,2001,LEYTE,ISABEL,,M
TATOY,MELECIO JR.,A.,,"TATOY, MELECIO JR. A.",COUNCILOR,NPC,2001,LEYTE,ISABEL,,M
MORALES,REYNALDO,C.,,"MORALES, REYNALDO C.",COUNCILOR,NPC,2001,LEYTE,ISABEL,,M
QUIÑONES,PABLITO,H.,,"QUIÑONES, PABLITO H.",MAYOR,LAKAS NUCD-UMDP,2001,LEYTE,JARO,,M
KATANGKATANG,FLORO,E.,,"KATANGKATANG, FLORO E.",VICE MAYOR,LAKAS NUCD-UMDP,2001,LEYTE,JARO,,M
SUPERABLE,THELMA,R.,,"SUPERABLE, THELMA R.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,JARO,,F
MOLABOLA,FELIPE,T.,,"MOLABOLA, FELIPE T.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,JARO,,M
GARRIDO,WILFREDO,I.,,"GARRIDO, WILFREDO I.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,JARO,,M
TROTA,ZOILO II,S.,,"TROTA, ZOILO II S.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,JARO,,M
CALDERON,ADELAIDA,C.,,"CALDERON, ADELAIDA C.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,JARO,,F
ARBAS,VENERANDO,C.,,"ARBAS, VENERANDO C.",COUNCILOR,NPC,2001,LEYTE,JARO,,M
BORJA,NICOMEDES,R.,,"BORJA, NICOMEDES R.",COUNCILOR,NPC,2001,LEYTE,JARO,,M
CABELIN,HASSAN,B.,,"CABELIN, HASSAN B.",COUNCILOR,NPC,2001,LEYTE,JARO,,M
CUA,LENI,T.,,"CUA, LENI T.",MAYOR,LDP,2001,LEYTE,JAVIER,,F
LAJARA,ERNESTO,C.,,"LAJARA, ERNESTO C.",VICE MAYOR,LDP,2001,LEYTE,JAVIER,,M
LANOY,GUILBERT,M.,,"LANOY, GUILBERT M.",COUNCILOR,LDP,2001,LEYTE,JAVIER,,M
ORBELLO,LUCENA,L.,,"ORBELLO, LUCENA L.",COUNCILOR,INDEPENDENT,2001,LEYTE,JAVIER,,F
ABUEVA,EMMA,M.,,"ABUEVA, EMMA M.",COUNCILOR,LDP,2001,LEYTE,JAVIER,,F
MONICO,EMMA,V.,,"MONICO, EMMA V.",COUNCILOR,LDP,2001,LEYTE,JAVIER,,F
DE PAZ,RUPERTA,R.,,"DE PAZ, RUPERTA R.",COUNCILOR,LDP,2001,LEYTE,JAVIER,,F
PONCE,ERIBERTA,R.,,"PONCE, ERIBERTA R.",COUNCILOR,LDP,2001,LEYTE,JAVIER,,F
MABALLO,NORA,G.,,"MABALLO, NORA G.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,JAVIER,,F
MALINAO,CESAR,C.,,"MALINAO, CESAR C.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,JAVIER,,M
RAAGAS,SOLOMON,S.,,"RAAGAS, SOLOMON S.",MAYOR,NPC,2001,LEYTE,JULITA,,M
CABRAS,JOSEPARO,M.,,"CABRAS, JOSEPARO M.",VICE MAYOR,PDSP,2001,LEYTE,JULITA,,M
FIRMO,CHRISTOPHER,M.,,"FIRMO, CHRISTOPHER M.",COUNCILOR,NPC,2001,LEYTE,JULITA,,M
DY,IRVIN,R.,,"DY, IRVIN R.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,JULITA,,M
DONGHIT,ROMULO JR.,G.,,"DONGHIT, ROMULO JR. G.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,JULITA,,M
SIBLE,FAUSTINO SR.,S.,,"SIBLE, FAUSTINO SR. S.",COUNCILOR,NPC,2001,LEYTE,JULITA,,M
TUBI,ALICIA,A.,,"TUBI, ALICIA A.",COUNCILOR,NPC,2001,LEYTE,JULITA,,F
DY,FERDINAND,A.,,"DY, FERDINAND A.",COUNCILOR,INDEPENDENT,2001,LEYTE,JULITA,,M
CHAN,BERNARD,D.,,"CHAN, BERNARD D.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,JULITA,,M
LATOJA,BRENDA,T.,,"LATOJA, BRENDA T.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,JULITA,,F
NAPARI,GIOVANI ED,M.,,"NAPARI, GIOVANI ED M.",MAYOR,NPC,2001,LEYTE,KANANGA,,M
LUMANTAD,MACARIO JR.,V.,,"LUMANTAD, MACARIO JR. V.",VICE MAYOR,NPC,2001,LEYTE,KANANGA,,M
NAHINE,BEATRIZ,C.,,"NAHINE, BEATRIZ C.",COUNCILOR,NPC,2001,LEYTE,KANANGA,,F
RETULLA,GEMILIANO,V.,,"RETULLA, GEMILIANO V.",COUNCILOR,NPC,2001,LEYTE,KANANGA,,M
SANCHEZ,NENITO,O.,,"SANCHEZ, NENITO O.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,KANANGA,,M
CLAVEL,MARCOS,B.,,"CLAVEL, MARCOS B.",COUNCILOR,INDEPENDENT,2001,LEYTE,KANANGA,,M
ASEO,FERNANDO,M.,,"ASEO, FERNANDO M.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,KANANGA,,M
JUDILLA,PEPITA,C.,,"JUDILLA, PEPITA C.",COUNCILOR,NPC,2001,LEYTE,KANANGA,,F
SILVA,MANUEL,C.,,"SILVA, MANUEL C.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,KANANGA,,M
MANGCO,AMELITA,V.,,"MANGCO, AMELITA V.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,KANANGA,,F
CO,JUL,C.,,"CO, JUL C.",MAYOR,NPC,2001,LEYTE,LA PAZ,,M
CABELLO,PAULINO,A.,,"CABELLO, PAULINO A.",VICE MAYOR,LDP,2001,LEYTE,LA PAZ,,M
ALBINA,ROSALINDA,M.,,"ALBINA, ROSALINDA M.",COUNCILOR,LDP,2001,LEYTE,LA PAZ,,F
CHUA,RICKY,C.,,"CHUA, RICKY C.",COUNCILOR,NPC,2001,LEYTE,LA PAZ,,M
QUINA,MARY ANN RIZA,S.,,"QUINA, MARY ANN RIZA S.",COUNCILOR,LDP,2001,LEYTE,LA PAZ,,F
PERANTE,FRANCISCA,B.,,"PERANTE, FRANCISCA B.",COUNCILOR,NPC,2001,LEYTE,LA PAZ,,F
YU,REMEGIO,T.,,"YU, REMEGIO T.",COUNCILOR,NPC,2001,LEYTE,LA PAZ,,M
CAALIM,EDUARDO,R.,,"CAALIM, EDUARDO R.",COUNCILOR,LDP,2001,LEYTE,LA PAZ,,M
RADAM,NENITA,C.,,"RADAM, NENITA C.",COUNCILOR,NPC,2001,LEYTE,LA PAZ,,F
CARTEL,JOSE,T.,,"CARTEL, JOSE T.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,LA PAZ,,M
YSIDORO,ARNOLD JAMES,M.,,"YSIDORO, ARNOLD JAMES M.",MAYOR,NPC,2001,LEYTE,LEYTE,,M
APACIBLE,JERRY,G.,,"APACIBLE, JERRY G.",VICE MAYOR,NPC,2001,LEYTE,LEYTE,,M
PEDIDA,CIRIACO,D.,,"PEDIDA, CIRIACO D.",COUNCILOR,NPC,2001,LEYTE,LEYTE,,M
GATO,WILFREDO,S.,,"GATO, WILFREDO S.",COUNCILOR,NPC,2001,LEYTE,LEYTE,,M
YSIDORO,ARMANDO,M.,,"YSIDORO, ARMANDO M.",COUNCILOR,NPC,2001,LEYTE,LEYTE,,M
SALVACION,ANDRES NAUTILUS,P.,,"SALVACION, ANDRES NAUTILUS P.",COUNCILOR,NPC,2001,LEYTE,LEYTE,,M
DOLIER,ALFREDO,A.,,"DOLIER, ALFREDO A.",COUNCILOR,LP,2001,LEYTE,LEYTE,,M
CABARDO,DANILO SR.,DR.,,"CABARDO, DANILO SR. DR.",COUNCILOR,NPC,2001,LEYTE,LEYTE,,M
LUCBAN,EPIFANIA,S.,,"LUCBAN, EPIFANIA S.",COUNCILOR,NPC,2001,LEYTE,LEYTE,,F
MALAZARTE,ERNESTO,L.,,"MALAZARTE, ERNESTO L.",COUNCILOR,NPC,2001,LEYTE,LEYTE,,M
LERIA,LEONARDO,B.,,"LERIA, LEONARDO B.",MAYOR,LAKAS NUCD-UMDP,2001,LEYTE,MACARTHUR,,M
BERISO,LETECIA,T.,,"BERISO, LETECIA T.",VICE MAYOR,LAKAS NUCD-UMDP,2001,LEYTE,MACARTHUR,,F
MATOL,PACIFICO JR.,G.,,"MATOL, PACIFICO JR. G.",COUNCILOR,INDEPENDENT,2001,LEYTE,MACARTHUR,,M
ALDABA,CECILIO,C.,,"ALDABA, CECILIO C.",COUNCILOR,INDEPENDENT,2001,LEYTE,MACARTHUR,,M
BABANTE,RUDIN,T.,,"BABANTE, RUDIN T.",COUNCILOR,INDEPENDENT,2001,LEYTE,MACARTHUR,,M
ORIBE,ALFREDO,U.,,"ORIBE, ALFREDO U.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,MACARTHUR,,M
MATOZA,ROEHL,B.,,"MATOZA, ROEHL B.",COUNCILOR,NPC,2001,LEYTE,MACARTHUR,,M
TONIDO,MIGUEL,C.,,"TONIDO, MIGUEL C.",COUNCILOR,NPC,2001,LEYTE,MACARTHUR,,M
LARIBA,TITO,G.,,"LARIBA, TITO G.",COUNCILOR,NPC,2001,LEYTE,MACARTHUR,,M
PANTIN,XANDRIX,P.,,"PANTIN, XANDRIX P.",COUNCILOR,INDEPENDENT,2001,LEYTE,MACARTHUR,,M
LANDIA,VIOLETA,A.,,"LANDIA, VIOLETA A.",MAYOR,LAKAS NUCD-UMDP,2001,LEYTE,MAHAPLAG,,F
BARTOLINI,ARTURO,R.,,"BARTOLINI, ARTURO R.",VICE MAYOR,LAKAS NUCD-UMDP,2001,LEYTE,MAHAPLAG,,M
SEPULVEDA,LOVE JOY,R.,,"SEPULVEDA, LOVE JOY R.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,MAHAPLAG,,F
POLISTICO,ALBERTO,C.,,"POLISTICO, ALBERTO C.",COUNCILOR,INDEPENDENT,2001,LEYTE,MAHAPLAG,,M
PISCOS,MYRA,B.,,"PISCOS, MYRA B.",COUNCILOR,LDP,2001,LEYTE,MAHAPLAG,,F
LLEVE,RONALDO,T.,,"LLEVE, RONALDO T.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,MAHAPLAG,,M
NOREGA,ALITA,O.,,"NOREGA, ALITA O.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,MAHAPLAG,,F
AMARADO,BRAULIO,A.,,"AMARADO, BRAULIO A.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,MAHAPLAG,,M
KANEN,ROY,M.,,"KANEN, ROY M.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,MAHAPLAG,,M
TEROL,LAUDIANO,B.,,"TEROL, LAUDIANO B.",COUNCILOR,LDP,2001,LEYTE,MAHAPLAG,,M
TORREVILLAS,MICHAEL,L.,,"TORREVILLAS, MICHAEL L.",MAYOR,NPC,2001,LEYTE,MATAG-OB,,M
PEDRANO,AGUSTIN SR.,B.,,"PEDRANO, AGUSTIN SR. B.",VICE MAYOR,NPC,2001,LEYTE,MATAG-OB,,M
SECO,ALFREDO,D.,,"SECO, ALFREDO D.",COUNCILOR,NPC,2001,LEYTE,MATAG-OB,,M
PARAC,TEOFILO SR.,G.,,"PARAC, TEOFILO SR. G.",COUNCILOR,NPC,2001,LEYTE,MATAG-OB,,M
REAMBONANZA,OLYMPIA,T.,,"REAMBONANZA, OLYMPIA T.",COUNCILOR,NPC,2001,LEYTE,MATAG-OB,,F
ROMINA,ESTRELLA,O.,,"ROMINA, ESTRELLA O.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,MATAG-OB,,F
TAN,NILO,A.,,"TAN, NILO A.",COUNCILOR,NPC,2001,LEYTE,MATAG-OB,,M
YAP,VICENTA,O.,,"YAP, VICENTA O.",COUNCILOR,NPC,2001,LEYTE,MATAG-OB,,F
QUIN,BENJAMIN,Q.,,"QUIN, BENJAMIN Q.",COUNCILOR,NPC,2001,LEYTE,MATAG-OB,,M
TAN,CLODUALDO,A.,,"TAN, CLODUALDO A.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,MATAG-OB,,M
PAJULIO,RODRIGO,N.,,"PAJULIO, RODRIGO N.",MAYOR,LDP,2001,LEYTE,MATALOM,,M
TORRES,CORAZON,P.,,"TORRES, CORAZON P.",VICE MAYOR,LDP,2001,LEYTE,MATALOM,,F
PADERES,JEFFERSON JOSE,L.,,"PADERES, JEFFERSON JOSE L.",COUNCILOR,LDP,2001,LEYTE,MATALOM,,M
GADO,CONSTANCIO,DP.,,"GADO, CONSTANCIO DP.",COUNCILOR,LDP,2001,LEYTE,MATALOM,,M
SIMBAHON,ALBERTO,M.,,"SIMBAHON, ALBERTO M.",COUNCILOR,LDP,2001,LEYTE,MATALOM,,M
CRISOLOGO,BONIFACIO,P.,,"CRISOLOGO, BONIFACIO P.",COUNCILOR,LDP,2001,LEYTE,MATALOM,,M
TAN,ALFONSO,B.,,"TAN, ALFONSO B.",COUNCILOR,LDP,2001,LEYTE,MATALOM,,M
DANCES,JOSELEO SR.,W.,,"DANCES, JOSELEO SR. W.",COUNCILOR,LDP,2001,LEYTE,MATALOM,,M
LAO,ROBERTO,O.,,"LAO, ROBERTO O.",COUNCILOR,LDP,2001,LEYTE,MATALOM,,M
GOPO,ADELARDO JR.,G.,,"GOPO, ADELARDO JR. G.",COUNCILOR,LDP,2001,LEYTE,MATALOM,,M
ADOLFO,VALENTE,O.,,"ADOLFO, VALENTE O.",MAYOR,LAKAS NUCD-UMDP,2001,LEYTE,MAYORGA,,M
DANTE,BELEN,M.,,"DANTE, BELEN M.",VICE MAYOR,LAKAS NUCD-UMDP,2001,LEYTE,MAYORGA,,F
SIA,ATILANO,A.,,"SIA, ATILANO A.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,MAYORGA,,M
LUMPAS,GENARO,M.,,"LUMPAS, GENARO M.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,MAYORGA,,M
ZABALA,RODOLFO,P.,,"ZABALA, RODOLFO P.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,MAYORGA,,M
ADVINCULA,JOSE,M.,,"ADVINCULA, JOSE M.",COUNCILOR,INDEPENDENT,2001,LEYTE,MAYORGA,,M
CALUPAZ,WENCESLAO,C.,,"CALUPAZ, WENCESLAO C.",COUNCILOR,NPC,2001,LEYTE,MAYORGA,,M
MATOL,LEONCIO JR.,M.,,"MATOL, LEONCIO JR. M.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,MAYORGA,,M
ROBEDILLO,BIBIANO,O.,,"ROBEDILLO, BIBIANO O.",COUNCILOR,INDEPENDENT,2001,LEYTE,MAYORGA,,M
GUIRON,RENERIO,G.,,"GUIRON, RENERIO G.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,MAYORGA,,M
WENCESLAO,RODRIGO,M.,,"WENCESLAO, RODRIGO M.",MAYOR,NPC,2001,LEYTE,MERIDA,,M
JABILLES,ANTONIO,C.,,"JABILLES, ANTONIO C.",VICE MAYOR,NPC,2001,LEYTE,MERIDA,,M
TOREJAS,BRENDA,M.,,"TOREJAS, BRENDA M.",COUNCILOR,NPC,2001,LEYTE,MERIDA,,F
ANONAT,ALBERTO,T.,,"ANONAT, ALBERTO T.",COUNCILOR,NPC,2001,LEYTE,MERIDA,,M
SOLAÑA,SAMUEL,B.,,"SOLAÑA, SAMUEL B.",COUNCILOR,NPC,2001,LEYTE,MERIDA,,M
DUMAGSA,KUMAR,M.,,"DUMAGSA, KUMAR M.",COUNCILOR,NPC,2001,LEYTE,MERIDA,,M
ITCHON,PEPITO,F.,,"ITCHON, PEPITO F.",COUNCILOR,NPC,2001,LEYTE,MERIDA,,M
MACION,EDGARDO,DL.,,"MACION, EDGARDO DL.",COUNCILOR,NPC,2001,LEYTE,MERIDA,,M
TOMOGDON,ANTONIO JR.,A.,,"TOMOGDON, ANTONIO JR. A.",COUNCILOR,NPC,2001,LEYTE,MERIDA,,M
ISIDRO,CASTRENCE,C.,,"ISIDRO, CASTRENCE C.",COUNCILOR,NPC,2001,LEYTE,MERIDA,,M
LOCSIN,CARMELO,J.,,"LOCSIN, CARMELO J.",MAYOR,NPC,2001,LEYTE,ORMOC CITY,,M
ADOLFO,CELSO,P.,,"ADOLFO, CELSO P.",VICE MAYOR,LAMMP,2001,LEYTE,ORMOC CITY,,M
APARIS,NEPOMUCENO I,P.,,"APARIS, NEPOMUCENO I P.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,ORMOC CITY,,M
SERAFICA,JOSE,S.,,"SERAFICA, JOSE S.",COUNCILOR,NPC,2001,LEYTE,ORMOC CITY,,M
MENDOLA,RUVINIEU,E.,,"MENDOLA, RUVINIEU E.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,ORMOC CITY,,M
TUGONON,DEMOSTHENES,F.,,"TUGONON, DEMOSTHENES F.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,ORMOC CITY,,M
TAN,EDUARDO,P.,,"TAN, EDUARDO P.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,ORMOC CITY,,M
OMEGA,RAFAEL JR.,C.,,"OMEGA, RAFAEL JR. C.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,ORMOC CITY,,M
PARILLA,FERNANDO,P.,,"PARILLA, FERNANDO P.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,ORMOC CITY,,M
YRASTORZA,GREGORIO JR.,A.,,"YRASTORZA, GREGORIO JR. A.",COUNCILOR,NPC,2001,LEYTE,ORMOC CITY,,M
LAURENTE,JOVENCIO,A.,,"LAURENTE, JOVENCIO A.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,ORMOC CITY,,M
LLADOC,FE,S.,,"LLADOC, FE S.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,ORMOC CITY,,F
DIAMANTE,FEDERICO III,B.,,"DIAMANTE, FEDERICO III B.",MAYOR,NPC,2001,LEYTE,PALO,,M
LAGO,FEDERICO,M.,,"LAGO, FEDERICO M.",VICE MAYOR,NPC,2001,LEYTE,PALO,,M
CHIQUILLO,JONATHAN,P.,,"CHIQUILLO, JONATHAN P.",COUNCILOR,NPC,2001,LEYTE,PALO,,M
AGNER,CIRIACO JR.,D.,,"AGNER, CIRIACO JR. D.",COUNCILOR,INDEPENDENT,2001,LEYTE,PALO,,M
BALBERIA,FELICITO,V.,,"BALBERIA, FELICITO V.",COUNCILOR,INDEPENDENT,2001,LEYTE,PALO,,M
AMANTE,LEON,P.,,"AMANTE, LEON P.",COUNCILOR,NPC,2001,LEYTE,PALO,,M
YU,ANALIZA,F.,,"YU, ANALIZA F.",COUNCILOR,PDP-LABAN,2001,LEYTE,PALO,,F
REPOSAR,MILAGROS,M.,,"REPOSAR, MILAGROS M.",COUNCILOR,INDEPENDENT,2001,LEYTE,PALO,,F
JUSAY,RODRIGO,S.,,"JUSAY, RODRIGO S.",COUNCILOR,NPC,2001,LEYTE,PALO,,M
DEL PILAR,NONILUNA,K.,,"DEL PILAR, NONILUNA K.",COUNCILOR,NPC,2001,LEYTE,PALO,,F
OÑATE,MARCELO,C.,,"OÑATE, MARCELO C.",MAYOR,NPC,2001,LEYTE,PALOMPON,,M
TUPA,CONSTANTINO,S.,,"TUPA, CONSTANTINO S.",VICE MAYOR,NPC,2001,LEYTE,PALOMPON,,M
PIÑON,HARVEY FEL,C.,,"PIÑON, HARVEY FEL C.",COUNCILOR,NPC,2001,LEYTE,PALOMPON,,M
PAJARON,HERVILLE,V.,,"PAJARON, HERVILLE V.",COUNCILOR,NPC,2001,LEYTE,PALOMPON,,M
LARIBA,EDGARDO,S.,,"LARIBA, EDGARDO S.",COUNCILOR,NPC,2001,LEYTE,PALOMPON,,M
LEGASPI,JOHN NESTOR III,S.,,"LEGASPI, JOHN NESTOR III S.",COUNCILOR,NPC,2001,LEYTE,PALOMPON,,M
BREGAUDIT,LEDENILA,A.,,"BREGAUDIT, LEDENILA A.",COUNCILOR,NPC,2001,LEYTE,PALOMPON,,F
RUFIN,PABLITO,R.,,"RUFIN, PABLITO R.",COUNCILOR,NPC,2001,LEYTE,PALOMPON,,M
ZARAGOZA,MELCHOR,C.,,"ZARAGOZA, MELCHOR C.",COUNCILOR,NPC,2001,LEYTE,PALOMPON,,M
LOSORATA,JUAN,R.,,"LOSORATA, JUAN R.",COUNCILOR,NPC,2001,LEYTE,PALOMPON,,M
CHAN,JOSELITO,E.,,"CHAN, JOSELITO E.",MAYOR,NPC,2001,LEYTE,PASTRANA,,M
MARTILLO,ERNESTO,N.,,"MARTILLO, ERNESTO N.",VICE MAYOR,NPC,2001,LEYTE,PASTRANA,,M
ABRETIL,TEMESTOCLES,P.,,"ABRETIL, TEMESTOCLES P.",COUNCILOR,NPC,2001,LEYTE,PASTRANA,,M
SON,MERILYN,E.,,"SON, MERILYN E.",COUNCILOR,NPC,2001,LEYTE,PASTRANA,,F
PAGANTALAN,VIRGINIA,T.,,"PAGANTALAN, VIRGINIA T.",COUNCILOR,NPC,2001,LEYTE,PASTRANA,,F
CAYACO,CHITO,C.,,"CAYACO, CHITO C.",COUNCILOR,LAKAS NUCD-UMDP,2001,LEYTE,PASTRANA,,M
PASAGUI,ROLANDO,D.,,"PASAGUI, ROLANDO D.",COUNCILOR,NPC,2001,LEYTE,PASTRANA,,M
COSTIMIANO,SALVADOR,C.,,"COSTIMIANO, SALVADOR C.",COUNCILOR,NPC,2001,LEYTE,PASTRANA,,M
ARELLANO,ARNULFO,R.,,"ARELLANO, ARNULFO R.",COUNCILOR,INDEPENDENT,2001,LEYTE,PASTRANA,,M
TAN,PIO,M.,,"TAN, PIO M.",COUNCILOR,NPC,2001,LEYTE,PASTRANA,,M
