Year,Position,Last,Given,Sex
2019,COUNCILOR,BANQUISIO,ELLEN,F
2019,COUNCILOR,MADELO,RENANTE,M
2019,MAYOR,ROSIT,ROWELL,M
2019,VICE MAYOR,MANAYTAY,ELEUTERIO,M
2019,COUNCILOR,ADALIM,ROSALINDA,F
2019,COUNCILOR,ROSIT,REVELYN,F
2019,COUNCILOR,ROSIT,NILO,M
2019,COUNCILOR,PAGADUAN,KRISTOFFER,M
2019,COUNCILOR,PAWAON,ROMMEL,M
2019,COUNCILOR,LAMPIG,JOHN,M
2019,COUNCILOR,MONREDONDO,AMIE,F
2019,COUNCILOR,CASTILLONES,MENITH,F
2019,MAYOR,MORI,ALICIA,F
2019,VICE MAYOR,BENITEZ,MELODY,F
2019,COUNCILOR,CAYETANO,VILIE,M
2019,COUNCILOR,DUMA-AN,GERARDO,M
2019,COUNCILOR,BALANTE,JEMAIKA,F
2019,COUNCILOR,HERNAEZ,GALLARDO,M
2019,COUNCILOR,POLANCOS,DAISY,F
2019,COUNCILOR,CAYETANO,FRANKLIN,M
2019,COUNCILOR,PAGSAC,EUTIQUIO,M
2019,COUNCILOR,CRUZ,BRIAN,M
2019,MAYOR,NUÑEZ,ERLINDA,F
2019,VICE MAYOR,NUÑEZ,CAMILO,M
2019,COUNCILOR,VEROY,PATROCENIO,M
2019,COUNCILOR,CASTRO,ANNA,F
2019,COUNCILOR,SILVERIO,ALDERITO,M
2019,COUNCILOR,ROSALIA,MICHAEL,M
2019,COUNCILOR,CASTRO,ISIDRO,M
2019,COUNCILOR,CHUA,WILBUR,M
2019,COUNCILOR,QUIBO,BRILLO,M
2019,COUNCILOR,MAGNO,"NEMESIO,",M
2019,MAYOR,ORENCIA,KATRINA,F
2019,VICE MAYOR,ORENCIA,VICENTE,M
2019,COUNCILOR,ALMACIN,ANA,F
2019,COUNCILOR,TERO,JUANITO,M
2019,COUNCILOR,LIMBADAN,JEFF,M
2019,COUNCILOR,CATADA,GERRY,M
2019,COUNCILOR,CIELO,VERNIE,M
2019,COUNCILOR,RUBIO,ALEXANDER,M
2019,COUNCILOR,CUBELO,FREDDIE,M
2019,MAYOR,LIM,ERLINDA,F
2019,VICE MAYOR,ALONZO,SANTOS,M
2019,COUNCILOR,BOTE,EDNA,F
2019,COUNCILOR,MONTES,HAROLD,M
2019,COUNCILOR,LIBRE,GINA,F
2019,COUNCILOR,BARABAG,BONSO,M
2019,COUNCILOR,MARALIT,JUAN,M
2019,COUNCILOR,ANGSINCO,CENEN,M
2019,COUNCILOR,HANANI,SANI,M
2019,COUNCILOR,SURIBA,REYNALDO,M
2019,MAYOR,DAYANGHIRANG,ANTERO,M
2019,VICE MAYOR,QUIBO,JAPHET,M
2019,COUNCILOR,LAHORA,ALFONSO,M
2019,COUNCILOR,DAYANGHIRANG,JON,M
2019,COUNCILOR,LEPARDO,MANUEL,M
2019,COUNCILOR,ROSA,RUDY,M
2019,COUNCILOR,PANUAYAN,ELMER,M
2019,COUNCILOR,SILVERON,MELENCIO,M
2019,COUNCILOR,LUMANDO,LEVY,M
2019,COUNCILOR,MAMPARO,JESUS,M
2019,MAYOR,RABAT,MICHELLE,F
2019,VICE MAYOR,GAYTA,MA.,F
2019,COUNCILOR,ALMARIO,CHEENO,M
2019,COUNCILOR,UY,STEPHEN,M
2019,COUNCILOR,PABIO,ROGELIO,M
2019,COUNCILOR,CAPIÑA,AVELINO,M
2019,COUNCILOR,RABAT,ANTHONY,M
2019,COUNCILOR,ALCANTARA,XANDER,M
2019,COUNCILOR,MIONES,DELFIN,M
2019,COUNCILOR,VALERA,ARMAN,M
2019,COUNCILOR,PEÑA,PEDRITO,M
2019,COUNCILOR,BARRERA,EDWIN,M
2019,MAYOR,YU,JUSTINA,F
2019,VICE MAYOR,RUEDAS,ROMEO,M
2019,COUNCILOR,VIRTUDAZO,REGGIE,M
2019,COUNCILOR,MARCOJOS,SHERLYN,F
2019,COUNCILOR,GALAGAR,MARY,F
2019,COUNCILOR,ACIDO,PANYLIN,F
2019,COUNCILOR,MOLEJON,VIVENCIO,M
2019,COUNCILOR,MAMAC,JOEL,M
2019,COUNCILOR,RUELO,SHEILA,F
2019,COUNCILOR,MEGRIÑO,LYRA,F
2019,VICE MAYOR,BUALAN,EDELYN,F
2019,COUNCILOR,UY,SAMUEL,M
2019,COUNCILOR,TONONG,ROMEO,M
2019,COUNCILOR,UY,MELVIN,M
2019,COUNCILOR,MALINTAD,ADVINCULA,M
2019,COUNCILOR,ENRIQUEZ,BENITO,M
2019,COUNCILOR,MAGPUNONG,LOY,M
2019,COUNCILOR,SERAFIN,CANCIO,M
2019,COUNCILOR,GALVEZ,BENDRES,M
2019,MAYOR,SACDALAN,JESUS,M
2019,VICE MAYOR,CALIBARA,"LEONIGILDO,",M
2019,COUNCILOR,FORTUNADO,EDWIN,M
2019,COUNCILOR,CONCEPCION,ERES,M
2019,COUNCILOR,LATAZA,"BARTOLOME,",M
2019,COUNCILOR,DIOLA,"DEMOCRITO,",M
2019,COUNCILOR,DEMETILLO,TERESA,F
2019,COUNCILOR,NATIAL,RICKY,M
2019,COUNCILOR,BACAT,"ALBERT,",M
2019,COUNCILOR,TAMAY,GANDAWALI,M
2019,MAYOR,SORUPIA,VICENTE,M
2019,VICE MAYOR,CABAYA,EDUARDO,M
2019,COUNCILOR,CAYANG,"FELIMON,",M
2019,COUNCILOR,CALAMBRO,JOLITO,M
2019,COUNCILOR,CABAYA,EFREN,M
2019,COUNCILOR,CLARITO,DORIS,F
2019,COUNCILOR,CABALLERO,CEASAR,M
2019,COUNCILOR,CALAMBRO,CORNELIO,M
2019,COUNCILOR,GUANZON,GREGORIO,M
2019,COUNCILOR,SORUPIA,FELIX,M
2019,MAYOR,CADUNGON,EGIDIO,M
2019,VICE MAYOR,CADUNGON,CRISTOBAL,M
2019,COUNCILOR,SARMIENTO,JIMMY,M
2019,COUNCILOR,LIBOON,ROSALIA,F
2019,COUNCILOR,PORRAS,JERRY,M
2019,COUNCILOR,LOZARE,ALLAN,M
2019,COUNCILOR,ARMEJE,JULIETA,F
2019,COUNCILOR,PEÑALOZA,VERONICA,F
2019,COUNCILOR,CARUGDA,EDGAR,M
2019,COUNCILOR,MAGBANUA,RONNIE,M
2019,MAYOR,RUBINO,RENE,M
2019,VICE MAYOR,ANARNA-PANGILINAN,JENEFIER,F
2019,COUNCILOR,ABANILLA,VENA,F
2019,COUNCILOR,GAYATIN,RIA,F
2019,COUNCILOR,MONTALES,MARY,F
2019,COUNCILOR,EBON,APRONIANO,M
2019,COUNCILOR,MORENO,DELFIN,M
2019,COUNCILOR,BUNSURAN,ROWENO,M
2019,COUNCILOR,TAPGOS,ROMULO,M
2019,COUNCILOR,ABUEN,EDGARDO,M
2019,MAYOR,ALISASIS,JESUS,M
2019,VICE MAYOR,CARANAY,JULIER,M
2019,COUNCILOR,ALLADO,JOHN,M
2019,COUNCILOR,MACASARTE,ALLAN,M
2019,COUNCILOR,FALLE,ALAN,M
2019,COUNCILOR,PAGURAYAN,PETER,M
2019,COUNCILOR,VALDEZ,JULIUS,M
2019,COUNCILOR,ALLADO,ALBERT,M
2019,COUNCILOR,PRINCESA,KRISTAN,M
2019,COUNCILOR,ABAS,ABEL,M
2019,MAYOR,ARENDAIN,MOISES,M
2019,VICE MAYOR,TALIÑO,ROGER,M
2019,COUNCILOR,RIVERA,ALBERTO,M
2019,COUNCILOR,SILLADOR,JAIME,M
2019,COUNCILOR,MANAMPAN,DELFOS,M
2019,COUNCILOR,PATRICIO,BENJAMIN,M
2019,COUNCILOR,NAQUITQUITAN,ANATHY,F
2019,COUNCILOR,COLAGO,ARSENIO,M
2019,COUNCILOR,SABEROLA,"JUSTO,",M
2019,COUNCILOR,BADOY,ELMER,M
2019,MAYOR,EVANGELISTA,JOSEPH,M
2019,VICE MAYOR,BOMBEO,JIVY,M
2019,COUNCILOR,LAMATA,MELVIN,M
2019,COUNCILOR,MALALUAN,MARITESS,F
2019,COUNCILOR,LONZAGA,GREGORIO,M
2019,COUNCILOR,PADILLA-SISON,RUBY,F
2019,COUNCILOR,AGAMON,CARLO,M
2019,COUNCILOR,PAGAL,AIRENE,F
2019,COUNCILOR,DIZON,ALJO,M
2019,COUNCILOR,TAYNAN,LAURO,M
2019,COUNCILOR,AMADOR,JUNARES,M
2019,COUNCILOR,SALAC,PETER,M
2019,MAYOR,GUZMAN,HERLO,M
2019,VICE MAYOR,BADE,MYRA,F
2019,COUNCILOR,QUILBAN,AYESHA,F
2019,COUNCILOR,GUZMAN,HERLO,M
2019,COUNCILOR,SALDIVAR,LEAH,F
2019,COUNCILOR,GRACIA,RAYMUNDO,M
2019,COUNCILOR,MAMALUBA,RHOSMAN,M
2019,COUNCILOR,MARTIN,JOEL,M
2019,COUNCILOR,GUIABAR,FATHMA,F
2019,COUNCILOR,MACALIPAT,DATUAN,M
2019,MAYOR,CUAN,CHRISTOPHER,M
2019,VICE MAYOR,PADER,RONALDO,M
2019,COUNCILOR,YU,FRANCIS,M
2019,COUNCILOR,FULLECIDO,JIMS,M
2019,COUNCILOR,ANTAO,SITTIE,F
2019,COUNCILOR,CORONEL,EDGARDO,M
2019,COUNCILOR,NERI,"NICOBEL,",M
2019,COUNCILOR,DEVELLERES,ANECITA,F
2019,COUNCILOR,MANA-AY,HERMIE,F
2019,COUNCILOR,ONDOY,JACKIE,M
2019,MAYOR,GONZAGA,FLORENITO,M
2019,VICE MAYOR,MARAÑON,ROGELIO,M
2019,COUNCILOR,ACUPAN,GODFREY,M
2019,COUNCILOR,YUNTING,VICENTA,F
2019,COUNCILOR,ANIB,RODOLFO,M
2019,COUNCILOR,ABOY,MANUEL,M
2019,COUNCILOR,VILLASOR,FLORENTINO,M
2019,COUNCILOR,TALOTALO,HERMANA,F
2019,COUNCILOR,PELONIO,ROFEL,M
2019,COUNCILOR,LUPASE,CHAREL,M
2019,MAYOR,QUIBOD,ARMANDO,M
2019,VICE MAYOR,TABANAY,RYAN,M
2019,COUNCILOR,DELA CRUZ,KATHERINE,F
2019,COUNCILOR,IPONG,CESAR,M
2019,COUNCILOR,MOLINA,RENE,M
2019,COUNCILOR,ORBITA,TEODORO,M
2019,COUNCILOR,APOSTOL,WILLIAM,M
2019,COUNCILOR,PINSOY,REX,M
2019,COUNCILOR,MALALUAN,KRISTINE,F
2019,COUNCILOR,CRUZ,ADELWISA,F
2019,MAYOR,VALDEVIESO,OSCAR,M
2019,VICE MAYOR,CATAMCO,CHERYL,F
2019,COUNCILOR,RAFAEL,RALPH,M
2019,COUNCILOR,VALDEVIESO,ARIEL,M
2019,COUNCILOR,AMATAC,SATURNINO,M
2019,COUNCILOR,BABOL,MYLYN,F
2019,COUNCILOR,CRISTOBAL,JAN,M
2019,COUNCILOR,NONESA,ROLANDO,M
2019,COUNCILOR,DINSAY,DEXTER,M
2019,COUNCILOR,MACAPAS,FREDRICK,M
2019,MAYOR,ARAÑA,ROMEO,M
2019,VICE MAYOR,RABARA,MANUEL,M
2019,COUNCILOR,DOLETIN,VICENTE,M
2019,COUNCILOR,OSTIQUE,"EDGAR,",M
2019,COUNCILOR,ARAÑA,CHELIN,F
2019,COUNCILOR,LLABAN,"JAMES,",M
2019,COUNCILOR,DEOMAMPO,"VIVENCIO,",M
2019,COUNCILOR,SABIO,MARIA,F
2019,COUNCILOR,OSTIQUE,JUSTINE,F
2019,COUNCILOR,PAPELERA,JOSELITO,M
2019,MAYOR,ABONADO,RUSSEL,M
2019,VICE MAYOR,PIÑOL,JOSELITO,M
2019,COUNCILOR,ROLDAN,CECILIA,F
2019,COUNCILOR,TEJADA,GIOVANNI,M
2019,COUNCILOR,TUPAS,CLEOFAS,F
2019,COUNCILOR,BIAG,FRANCIS,M
2019,COUNCILOR,BERJA,DANIEL,M
2019,COUNCILOR,ANDRES,TADEO,M
2019,COUNCILOR,TAMBA,RYAN,M
2019,COUNCILOR,BENITO,RENY,M
2019,MAYOR,ROQUERO,JEAN,M
2019,VICE MAYOR,AGUSTIN,JUANITO,M
2019,COUNCILOR,BARTE,LEAHLYN,F
2019,COUNCILOR,TENORIO,ROXETTE,F
2019,COUNCILOR,GONZAGA,KIM,M
2019,COUNCILOR,SALJAY,GREGORIO,M
2019,COUNCILOR,EGARAN,NOEL,M
2019,COUNCILOR,GOMOBAR,CIRILO,M
2019,COUNCILOR,GARCESA,HELEN,F
2019,COUNCILOR,DILLERA,ROLANDO,M
2019,MAYOR,SULTAN,SUMULONG,M
2019,VICE MAYOR,SULTAN-CASI,MUHYRYN,F
2019,COUNCILOR,SULTAN,EBRAHIM,M
2019,COUNCILOR,KONGKONG,MAMA,M
2019,COUNCILOR,MANGANSAKAN,AL,M
2019,COUNCILOR,ABAS,JENAIDA,F
2019,COUNCILOR,DALANDAG,ALEX,M
2019,COUNCILOR,ALBA,MUJAHIDEEN,M
2019,COUNCILOR,MALINGCO,FARISHA,F
2019,COUNCILOR,MODALE,BENJAR,M
2019,MAYOR,MAHIMPIT,JONATHAN,M
2019,VICE MAYOR,MAHIMPIT,JAIME,M
2019,COUNCILOR,CUZON,ELENITO,M
2019,COUNCILOR,BENJAMIN,LOU,F
2019,COUNCILOR,UDANI,JOEL,M
2019,COUNCILOR,OVALO,RAMUEL,M
2019,COUNCILOR,RACINES,LUCITA,F
2019,COUNCILOR,DAYO,TEDDIE,M
2019,COUNCILOR,MALLORCA,NOEL,M
2019,COUNCILOR,BARUIS,HENRY,M
2019,MAYOR,LIMBUNGAN,REUEL,M
2019,VICE MAYOR,VILLAMOR,MAUREENE,F
2019,COUNCILOR,ORTIZO,EMILIANO,M
2019,COUNCILOR,ANGULO,ALEX,M
2019,COUNCILOR,SUAREZ,SOFRONIO,M
2019,COUNCILOR,PAJA,JOSE,M
2019,COUNCILOR,SERNAL,CATHYLYN,F
2019,COUNCILOR,PORRAS,NONITO,M
2019,COUNCILOR,TA-ASAN,NESTOR,M
2019,COUNCILOR,LANTORIA,ROGIE,M
2019,MAYOR,SALARDA,VIC,M
2019,VICE MAYOR,ESPAÑOL,RONNEL,M
2019,COUNCILOR,SALWAY,LENTE,M
2019,COUNCILOR,SADAVAO,TUNGKO,M
2019,COUNCILOR,FLORES,FERDINAND,M
2019,COUNCILOR,GRAFILO,NARCISO,M
2019,COUNCILOR,PACQUIAO,BONIFACIO,M
2019,COUNCILOR,VILLAMORA,PAUL,M
2019,COUNCILOR,JABILLES,DANILO,M
2019,COUNCILOR,GALZOTE,HERMIE,M
2019,MAYOR,YAP,VIVIEN,F
2019,VICE MAYOR,YAP,VICTOR,M
2019,COUNCILOR,YAP,VICTOR,M
2019,COUNCILOR,ROQUE,RICARDO,M
2019,COUNCILOR,WATA,NAZARIUS,M
2019,COUNCILOR,ALEGADO,KAYRUD,M
2019,COUNCILOR,HIZOLER,LYDIA,F
2019,COUNCILOR,PACALDO,EDWIN,M
2019,COUNCILOR,ESCOBAR,JOSELITO,M
2019,COUNCILOR,SENTILLAS,FLORENCIA,F
2019,MAYOR,MARTINEZ,DANNY,M
2019,VICE MAYOR,ANCHETA,MARIE,F
2019,COUNCILOR,PIMENTEL,JAMES,M
2019,COUNCILOR,ABDUL,ROY,M
2019,COUNCILOR,ALONSO,EDWIN,M
2019,COUNCILOR,SANTILLANA,JERIC,M
2019,COUNCILOR,YASAÑA,ANTONIO,M
2019,COUNCILOR,HULIGANGA,JOSE,M
2019,COUNCILOR,MAGLIN,"ALFREDO,",M
2019,MAYOR,PACQUIAO,ZYREX,M
2019,VICE MAYOR,NAMBATAC,VISITACION,F
2019,COUNCILOR,LANTICSE,MARGARITO,M
2019,COUNCILOR,ALBORES,FORTUNATO,M
2019,COUNCILOR,GOMEZ,EDDIE,M
2019,COUNCILOR,MACABANGON,MARLON,M
2019,COUNCILOR,CARNALNA,FRANCISCO,M
2019,COUNCILOR,LABONGAN,ALDWIN,M
2019,COUNCILOR,PELIPAS,JOSE,M
2019,COUNCILOR,AMBRAD,ALDRICK,M
2019,MAYOR,REGANIT,ALEXANDER,M
2019,VICE MAYOR,BALAZON,TITO,M
2019,COUNCILOR,BALAZON,FREDDIE,M
2019,COUNCILOR,ABEQUIBEL,ARNOLD,M
2019,COUNCILOR,PERRETT,GARY,M
2019,COUNCILOR,AMPODIA,PERLITA,F
2019,COUNCILOR,ROCAPOR,GILBERT,M
2019,COUNCILOR,MAYLED,REMIGIUS,M
2019,COUNCILOR,DEL ROSARIO,ZUSIMA,F
2019,COUNCILOR,GACULA,LIMUEL,M
2019,MAYOR,SUMBO,"JR.,",M
2019,VICE MAYOR,DELOS SANTOS,JEAN,F
2019,COUNCILOR,BUTIONG,NORBERTO,M
2019,COUNCILOR,FERMASIS,ARNEL,M
2019,COUNCILOR,URSUA,BABIEGIN,F
2019,COUNCILOR,SUIB,ELEANOR,F
2019,COUNCILOR,OPONG,ELVIRA,F
2019,COUNCILOR,VICENTE,LENITA,F
2019,COUNCILOR,SUIB,AL-OMER,M
2019,COUNCILOR,SAMBAGA,ELIZABETH,F
2019,MAYOR,CONSTANTINO,MARIA,F
2019,VICE MAYOR,ESCALADA,"MARIANO,",M
2019,COUNCILOR,ALEGARIO,EVELYN,F
2019,COUNCILOR,CONSTANTINO,DANILO,M
2019,COUNCILOR,PADERNILLA,VICTOR,M
2019,COUNCILOR,NALLOS,"CESAR,",M
2019,COUNCILOR,ASGAPO,ERWIN,M
2019,COUNCILOR,SANTOS,BENJAMIN,M
2019,COUNCILOR,ESPINOSA,JOEY,M
2019,COUNCILOR,PALEC,RODRIGO,M
2019,MAYOR,PALENCIA,ALBERT,M
2019,VICE MAYOR,LLOREN,GEMMA,F
2019,COUNCILOR,LADOT,JOEL,M
2019,COUNCILOR,INOCENTE,AGUINALDO,M
2019,COUNCILOR,PLANA,JENNIFER,F
2019,COUNCILOR,ACHURRA,ROSE,F
2019,COUNCILOR,MENDOZA,VETO,M
2019,COUNCILOR,OCTAVIANO,FRANKLIN,M
2019,COUNCILOR,TAGALOGUIN,RICO,M
2019,COUNCILOR,PALOMAR,ARMAN,M
2019,MAYOR,RIVERA,RONNEL,M
2019,VICE MAYOR,ACHARON,LORETO,M
2019,COUNCILOR,ACHARON,JOSE,M
2019,COUNCILOR,NUÑEZ,ROSALITA,F
2019,COUNCILOR,CASABUENA,MARIA,F
2019,COUNCILOR,YUMANG,JOSE,M
2019,COUNCILOR,TAN,BRIX,M
2019,COUNCILOR,GACAL,FRANKLIN,M
2019,COUNCILOR,LAGARE,DOMINADOR,M
2019,COUNCILOR,LLIDO-PESTAÑO,SHANDEE,F
2019,COUNCILOR,BLANDO,JONATHAN,M
2019,COUNCILOR,CONGSON,VANDYKE,M
2019,COUNCILOR,DINOPOL,VIVENCIO,M
2019,COUNCILOR,ATENDIDO,RICHARD,M
2019,MAYOR,OGENA,ELIORDO,M
2019,VICE MAYOR,MIGUEL,PETER,M
2019,COUNCILOR,ABRIS,EDWIN,M
2019,COUNCILOR,HURTADO,MARIE,F
2019,COUNCILOR,PINGOY,ANNABELLE,F
2019,COUNCILOR,BASCON,MAYLENE,F
2019,COUNCILOR,DIDELES,FRANCIS,M
2019,COUNCILOR,OGOY,PRECHIE,F
2019,COUNCILOR,AGUIRRE,JOSE,M
2019,COUNCILOR,CADELLINO-CUBILO,HANDEL,F
2019,COUNCILOR,LAGASCA,JAMES,M
2019,COUNCILOR,HINAY,BERNARDO,M
2019,MAYOR,GANDAM,FLORO,M
2019,VICE MAYOR,UNGGOL,REMIE,M
2019,COUNCILOR,FUNGAN,"ANTONIO,",M
2019,COUNCILOR,OFONG,STEPHEN,M
2019,COUNCILOR,ESTARIS,KIMBERLY,F
2019,COUNCILOR,ARTACHO,JUDY,F
2019,COUNCILOR,TUPAS,TERESITA,F
2019,COUNCILOR,ESTARES,ORNALFO,M
2019,COUNCILOR,LEONG,JOEMARIE,M
2019,COUNCILOR,UNTANG,GABRIEL,M
2019,MAYOR,FEDOC,CLEMENTE,M
2019,VICE MAYOR,BALAYON,VICTOR,M
2019,COUNCILOR,FERIL,IKIASIKE,M
2019,COUNCILOR,DANIEL,JONEL,M
2019,COUNCILOR,PABA,RAMIL,M
2019,COUNCILOR,FUENTES,LILIBETH,F
2019,COUNCILOR,AGUILAR,EDGAR,M
2019,COUNCILOR,SIOQUIM,GARY,M
2019,COUNCILOR,JANUTO,ROMEO,M
2019,COUNCILOR,SALMEO,HECTOR,M
2019,MAYOR,LUMAYAG-MATTI,HONEY,F
2019,VICE MAYOR,BAYAN,XAVIER,M
2019,COUNCILOR,JUTAR,MELCHOR,M
2019,COUNCILOR,BANSUELO-CARLOS,FLORENCE,F
2019,COUNCILOR,ALMENCION,NILDA,F
2019,COUNCILOR,JOVERO,ELIAZAR,M
2019,COUNCILOR,FALCON,JOAR,M
2019,COUNCILOR,HUELAR,ORLANDO,M
2019,COUNCILOR,INES,ALAN,M
2019,COUNCILOR,CORDOVA,LEO,M
2019,MAYOR,MATINONG,PABLO,M
2019,VICE MAYOR,VILLALOBOS,SULPICIO,M
2019,COUNCILOR,DIMZON,WILFREDO,M
2019,COUNCILOR,APOSTOL,RENE,M
2019,COUNCILOR,BARADAS,JOEL,M
2019,COUNCILOR,SEGURA,NELSON,M
2019,COUNCILOR,FUNA JR.,ERNESTO,M
2019,COUNCILOR,ASPILA,EDILBERTO,M
2019,COUNCILOR,MANUA,DANILO,M
2019,COUNCILOR,FALE,HELEN,F
2019,MAYOR,BENDITA,ANTONIO,M
2019,VICE MAYOR,DIVINAGRACIA,PINKY,F
2019,COUNCILOR,ESCLETO,RONNIE,M
2019,COUNCILOR,MATINONG,PEDRO,M
2019,COUNCILOR,ROSAL,ROSS,M
2019,COUNCILOR,BUMATAY,LEO,M
2019,COUNCILOR,ESLABON,HENRY,M
2019,COUNCILOR,VALDEVIESO,CHRIS,M
2019,COUNCILOR,CORNETA,RONALD,M
2019,COUNCILOR,VILLANUEVA,RESULI,M
2019,MAYOR,TUAN,DIBU,M
2019,VICE MAYOR,DELA PEÑA,RONIE,M
2019,COUNCILOR,TUAN,KEO,M
2019,COUNCILOR,KUTA,FALIN,M
2019,COUNCILOR,KAYAWAN,ELSA,F
2019,COUNCILOR,DELA PEÑA JR.,MANSUETO,M
2019,COUNCILOR,CORDADA,PACIFICO,M
2019,COUNCILOR,GANCHOON,MERLYN,F
2019,COUNCILOR,FADO,VALERIO,M
2019,COUNCILOR,PERICON,JIMMY,M
2019,MAYOR,ESCOBILLO,LEONARD,M
2019,VICE MAYOR,BALDON,JOHN,M
2019,COUNCILOR,BALABA,NIDA,F
2019,COUNCILOR,BIDES,JABIB,M
2019,COUNCILOR,MAGBANUA,ANADEL,M
2019,COUNCILOR,DOC,CELSO,M
2019,COUNCILOR,MAGBANUA,RIC,M
2019,COUNCILOR,TUTOR,ERVE,M
2019,COUNCILOR,CAGAS,ROY,M
2019,COUNCILOR,SILOTERIO,RAYMOND,M
2019,MAYOR,FIGUEROA,"BENJAMIN,JR.",M
2019,VICE MAYOR,GONZALES,TIMEE,F
2019,COUNCILOR,CACHERO,DARLYN,F
2019,COUNCILOR,PACLIBAR,WILSON,M
2019,COUNCILOR,DEOCADEZ,CHELSOR,M
2019,COUNCILOR,BUENDIA,NELSON,M
2019,COUNCILOR,SENECA,JUNE,M
2019,COUNCILOR,SINCO,CRISANTO,M
2019,COUNCILOR,PERALTA,DAVID,M
2019,COUNCILOR,VEGA,EDUARDO,M
2019,MAYOR,TAMAYO,ROMEO,M
2019,VICE MAYOR,HATULAN,GLENN,M
2019,COUNCILOR,HATULAN-NAVARRO,RUBI,F
2019,COUNCILOR,TAMAYO,ROSELLER,M
2019,COUNCILOR,ZABALA,TERESITO,M
2019,COUNCILOR,ALBURO,"REYNALDO,",M
2019,COUNCILOR,MARCELINO,RUEL,M
2019,COUNCILOR,BUCA,JUNIE,M
2019,COUNCILOR,KASAN,ARMANDO,M
2019,COUNCILOR,YABUT,JOSELITO,M
2019,MAYOR,DE PEDRO,JONALETTE,F
2019,VICE MAYOR,SEGURA,ERNESTO,M
2019,COUNCILOR,CASPE,LEONARDO,M
2019,COUNCILOR,NOR,AMIL,M
2019,COUNCILOR,SEGURA,ELIZER,M
2019,COUNCILOR,SALAZAR,RICHIE,F
2019,COUNCILOR,BOBON,VILMA,F
2019,COUNCILOR,FUENTES,NOEL,M
2019,COUNCILOR,CATIWALAAN,JUSTINO,M
2019,COUNCILOR,INSULAR,GLENN,M
2019,MAYOR,BERMUDEZ,EDWIN,M
2019,VICE MAYOR,MUSALI,AMIRH,M
2019,COUNCILOR,PAGLAS,ZAHARA,F
2019,COUNCILOR,MAMALINTA,ZAHIR,M
2019,COUNCILOR,IGLESIAS,SATURNINO,M
2019,COUNCILOR,MANGUDADATU,PAIDZA,F
2019,COUNCILOR,LAYAL,ROBERT,M
2019,COUNCILOR,SALENDAB,ABDULMULLAH,M
2019,COUNCILOR,LOPEZ,LELANY,F
2019,COUNCILOR,DALGAN,ABDULBASIT,M
2019,MAYOR,PLOTEÑA,CHARLES,M
2019,VICE MAYOR,SAN MIGUEL,BASILIO,M
2019,COUNCILOR,GEGONE,CRIS,M
2019,COUNCILOR,ACANA,LAZARO,M
2019,COUNCILOR,CASTILLANES,DOMINADOR,M
2019,COUNCILOR,LATOG,JAN,M
2019,COUNCILOR,LIMSON,VINCENT,M
2019,COUNCILOR,BALINAS,LOURDES,F
2019,COUNCILOR,VILLARIN,NESTOR,M
2019,COUNCILOR,GARRONITA,MICHAEL,M
2019,MAYOR,PALLASIGUE,MARITES,F
2019,VICE MAYOR,CASTILLO,LORD,M
2019,COUNCILOR,APIADO,CARLO,M
2019,COUNCILOR,ARISTOZA,RENE,M
2019,COUNCILOR,GARINGO,MARIBLITHE,F
2019,COUNCILOR,ARMADA,ARNOLD,M
2019,COUNCILOR,BELMES-DAEL,GINA,F
2019,COUNCILOR,DUMARAN,RYAN,M
2019,COUNCILOR,MEJIA,MA.,F
2019,COUNCILOR,LAMA,DARLENE,F
2019,MAYOR,GARCIA,ROLANDO,M
2019,VICE MAYOR,CONCHA,JOAQUIN,M
2019,COUNCILOR,CONCHA,KRISTINE,F
2019,COUNCILOR,DANIEL,RONNIE,M
2019,COUNCILOR,CABERTE,LESLIE,F
2019,COUNCILOR,CAANG,FE,F
2019,COUNCILOR,OPIÑA,"FELICISIMO,",M
2019,COUNCILOR,MASTURA,PENDATUN,M
2019,COUNCILOR,POSADAS,DEXTER,M
2019,COUNCILOR,BUENAFLOR,CARLITO,M
2019,MAYOR,AGDUMA,FERDINAND,M
2019,VICE MAYOR,RECINTO,FRANCIS,M
2019,COUNCILOR,RECINTO,JOSEPH,M
2019,COUNCILOR,TOREJA,JAY,M
2019,COUNCILOR,ABALOS,DUANE,F
2019,COUNCILOR,BALDONADO,JAIME,M
2019,COUNCILOR,RECINTO,RONALDO,M
2019,COUNCILOR,DUQUE,EDUARDO,M
2019,COUNCILOR,MANGINDRA,ABDULATIP,M
2019,COUNCILOR,ENGRACIA,DON,M
2019,MAYOR,CELESTIAL,FREDERICK,M
2019,VICE MAYOR,CASTILLON,NATHANIEL,M
2019,COUNCILOR,ALARCON,MELCHOR,M
2019,COUNCILOR,VEGAS,JUNO,M
2019,COUNCILOR,DELOS REYES,ROSALITO,M
2019,COUNCILOR,ORGO,RANDY,M
2019,COUNCILOR,DUMAGUIN,"JIMMY,",M
2019,COUNCILOR,OTAYDE,ELEUTERIO,M
2019,COUNCILOR,TACADAO,ROBERTO,M
2019,COUNCILOR,TORREÑA,BLESILDA,F
2019,MAYOR,SAKALURAN,PRINCE,M
2019,VICE MAYOR,ANTONIO,NOEL,M
2019,COUNCILOR,MANGUDADATU,YAHYHJUN,M
2019,COUNCILOR,MACASAYON,ZACARIA,M
