region,province,city,position,district,candidate_name,party,votes,rank,raw_position
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,KIANGAN,MAYOR,,"BULAYUNGAN, RALDIS",IND,7622,1,MAYOR IFUGAO - KIANGAN
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,LAGAWE,MAYOR,,"HABAWEL, MARTIN JR.",AKSYON,8257,2,MAYOR IFUGAO - LAGAWE
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,LAMUT,MAYOR,,"BUNNOL, TOMAR",AKSYON,8944,1,MAYOR IFUGAO - LAMUT
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,MAYOYAO,MAYOR,,"PADCHANAN, JIMMY JR.",NPC,5650,1,MAYOR IFUGAO - MAYOYAO
CORDILLERA ADMINISTRATIVE REGION,IFUGAO,TINOC,MAYOR,,"BENITO, SAMSON",NPC,5465,1,MAYOR IFUGAO - TINOC
CORDILLERA ADMINISTRATIVE REGION,KALINGA,BALBALAN,MAYOR,,"MALANNAG, ALMAR",IND,4503,2,MAYOR KALINGA - BALBALAN
CORDILLERA ADMINISTRATIVE REGION,KALINGA,CITY OF TABUK,MAYOR,,"ESTRAÑERO, DARWIN",LDP,24718,3,MAYOR KALINGA - CITY OF TABUK
CORDILLERA ADMINISTRATIVE REGION,KALINGA,LUBUAGAN,MAYOR,,"TAGAOTAO, JOEL",KBL,4551,2,MAYOR KALINGA - LUBUAGAN
CORDILLERA ADMINISTRATIVE REGION,KALINGA,PASIL,MAYOR,,"MALANNAG, CHAO-IG",NP,3918,2,MAYOR KALINGA - PASIL
CORDILLERA ADMINISTRATIVE REGION,KALINGA,PINUKPUK,MAYOR,,"DASAYON, IRVING",NP,9603,1,MAYOR KALINGA - PINUKPUK
CORDILLERA ADMINISTRATIVE REGION,KALINGA,RIZAL,MAYOR,,"BAAC, KARL",LDP,8355,1,MAYOR KALINGA - RIZAL
CORDILLERA ADMINISTRATIVE REGION,KALINGA,TANUDAN,MAYOR,,"DAGADAG, JAEDICKE RHOSS",NP,5541,1,MAYOR KALINGA - TANUDAN
CORDILLERA ADMINISTRATIVE REGION,KALINGA,TINGLAYAN,MAYOR,,"GUMILAB, SACRAMENT",NP,5796,2,MAYOR KALINGA - TINGLAYAN
CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,BARLIG,MAYOR,,"NGAYA, CLARK",NP,2370,1,MAYOR MOUNTAIN PROVINCE - BARLIG
CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,BAUKO,MAYOR,,"AWISAN, RANDY",PDPLBN,10014,1,MAYOR MOUNTAIN PROVINCE - BAUKO
CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,BESAO,MAYOR,,"BACWADEN, BUTCH",IND,2686,1,MAYOR MOUNTAIN PROVINCE - BESAO
CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,BONTOC,MAYOR,,"TUDLONG, CHAGSEN",PRP,3707,5,MAYOR MOUNTAIN PROVINCE - BONTOC
CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,NATONIN,MAYOR,,"AGAGON, JOSE",IND,3737,1,MAYOR MOUNTAIN PROVINCE - NATONIN
CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,PARACELIS,MAYOR,,"AMANGYEN, AVELINO",IND,9220,1,MAYOR MOUNTAIN PROVINCE - PARACELIS
CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,SABANGAN,MAYOR,,"LAWILAO, MARCIAL JR.",PFP,4516,4,MAYOR MOUNTAIN PROVINCE - SABANGAN
CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,SADANGA,MAYOR,,"GANGGANGAN, GABINO",NP,2757,1,MAYOR MOUNTAIN PROVINCE - SADANGA
CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,SAGADA,MAYOR,,"DULA, FELICITO",IND,3984,1,MAYOR MOUNTAIN PROVINCE - SAGADA
CORDILLERA ADMINISTRATIVE REGION,MOUNTAIN PROVINCE,TADIAN,MAYOR,,"MASWENG, CONSTITO",PDPLBN,8193,1,MAYOR MOUNTAIN PROVINCE - TADIAN
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF LAS PIÑAS,MAYOR,,"AGUILAR, IMELDA",NP,108644,2,MAYOR NCR - CITY OF LAS PIÑAS
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF MAKATI,MAYOR,,"BINAY, ABBY",MKTZNU,338819,1,MAYOR NCR - CITY OF MAKATI
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF MUNTINLUPA,MAYOR,,"BIAZON, RUFFY",1MUNTI,180742,2,MAYOR NCR - CITY OF MUNTINLUPA
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,CITY OF PARAÑAQUE,MAYOR,,"OLIVAREZ, ERIC",PDPLBN,174816,3,MAYOR NCR - CITY OF PARAÑAQUE
NATIONAL CAPITAL REGION,NCR - FOURTH DISTRICT,PASAY CITY,MAYOR,,"CALIXTO-RUBIANO, EMI",PDPLBN,147661,2,MAYOR NCR - PASAY CITY
NATIONAL CAPITAL REGION,NCR - MANILA,CITY OF MANILA,MAYOR,,"LACUNA, HONEY",ASENSO,538595,4,MAYOR NCR - CITY OF MANILA
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MANDALUYONG,MAYOR,,"ABALOS, BEN",PDPLBN,136849,1,MAYOR NCR - CITY OF MANDALUYONG
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF MARIKINA,MAYOR,,"TEODORO, MARCY",UNA,183878,2,MAYOR NCR - CITY OF MARIKINA
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF PASIG,MAYOR,,"SOTTO, VICO",AKSYON,335851,2,MAYOR NCR - CITY OF PASIG
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,CITY OF SAN JUAN,MAYOR,,"ZAMORA, FRANCIS",PDPLBN,66883,2,MAYOR NCR - CITY OF SAN JUAN
NATIONAL CAPITAL REGION,NCR - SECOND DISTRICT,QUEZON CITY,MAYOR,,"BELMONTE, JOY",SBP,662611,3,MAYOR NCR - QUEZON CITY
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF CALOOCAN,MAYOR,,"MALAPITAN, ALONG",PDPLBN,314903,5,MAYOR NCR - CITY OF CALOOCAN
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF MALABON,MAYOR,,"SANDOVAL, JEANNIE",NP,94826,2,MAYOR NCR - CITY OF MALABON
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF NAVOTAS,MAYOR,,"TIANGCO, JOHN REY",NVTEÑO,80908,3,MAYOR NCR - CITY OF NAVOTAS
NATIONAL CAPITAL REGION,NCR - THIRD DISTRICT,CITY OF VALENZUELA,MAYOR,,"GATCHALIAN, WES",NPC,275650,2,MAYOR NCR - CITY OF VALENZUELA
NATIONAL CAPITAL REGION,TAGUIG - PATEROS,CITY OF TAGUIG,MAYOR,,"CAYETANO, ATE LANI",NP,272876,1,MAYOR NCR - CITY OF TAGUIG
NATIONAL CAPITAL REGION,TAGUIG - PATEROS,PATEROS,MAYOR,,"PONCE, IKE",AKSYON,28534,2,MAYOR NCR - PATEROS
REGION I,ILOCOS NORTE,ADAMS,MAYOR,,"DUPAGEN, ROSALIA",NP,1055,2,MAYOR ILOCOS NORTE - ADAMS
REGION I,ILOCOS NORTE,BACARRA,MAYOR,,"DELA CRUZ, NICO",NP,15026,1,MAYOR ILOCOS NORTE - BACARRA
REGION I,ILOCOS NORTE,BADOC,MAYOR,,"CAJIGAL, MAXIMO",NP,14633,1,MAYOR ILOCOS NORTE - BADOC
REGION I,ILOCOS NORTE,BANGUI,MAYOR,,"CIMATU, FIDEL JR.",NP,5847,2,MAYOR ILOCOS NORTE - BANGUI
REGION I,ILOCOS NORTE,BANNA,MAYOR,,"ABADILLA, MARY CHRISLYN",NP,9689,1,MAYOR ILOCOS NORTE - BANNA
REGION I,ILOCOS NORTE,BURGOS,MAYOR,,"GARCIA, CRESCENTE",NP,4847,1,MAYOR ILOCOS NORTE - BURGOS
REGION I,ILOCOS NORTE,CARASI,MAYOR,,"GASPAR, ROBELLA",NP,789,2,MAYOR ILOCOS NORTE - CARASI
REGION I,ILOCOS NORTE,CITY OF BATAC,MAYOR,,"CHUA, ALBERT",NP,27400,1,MAYOR ILOCOS NORTE - CITY OF BATAC
REGION I,ILOCOS NORTE,CITY OF LAOAG,MAYOR,,"KEON, MICHAEL",IND,25502,2,MAYOR ILOCOS NORTE - CITY OF LAOAG
REGION I,ILOCOS NORTE,CURRIMAO,MAYOR,,"QUILALA, EDWARD",KBL,4998,2,MAYOR ILOCOS NORTE - CURRIMAO
REGION I,ILOCOS NORTE,DINGRAS,MAYOR,,"SAGUID, JOEFREY",NP,19052,1,MAYOR ILOCOS NORTE - DINGRAS
REGION I,ILOCOS NORTE,DUMALNEG,MAYOR,,"ESPIRITU, FRANCIS",IND,1400,1,MAYOR ILOCOS NORTE - DUMALNEG
REGION I,ILOCOS NORTE,MARCOS,MAYOR,,"MARIANO, TONY",NP,9018,1,MAYOR ILOCOS NORTE - MARCOS
REGION I,ILOCOS NORTE,NUEVA ERA,MAYOR,,"GARVIDA, ALDRIN",NP,4977,1,MAYOR ILOCOS NORTE - NUEVA ERA
REGION I,ILOCOS NORTE,PAGUDPUD,MAYOR,,"BENEMERITO, RAFFY",LAKAS,8399,1,MAYOR ILOCOS NORTE - PAGUDPUD
REGION I,ILOCOS NORTE,PAOAY,MAYOR,,"GALANO, SHIELLA",PFP,7738,3,MAYOR ILOCOS NORTE - PAOAY
REGION I,ILOCOS NORTE,PASUQUIN,MAYOR,,"AGUINALDO, ROBERT",IND,13040,2,MAYOR ILOCOS NORTE - PASUQUIN
REGION I,ILOCOS NORTE,PIDDIG,MAYOR,,"GUILLEN, GINA",NP,7635,2,MAYOR ILOCOS NORTE - PIDDIG
REGION I,ILOCOS NORTE,PINILI,MAYOR,,"LABASAN, ROMMEL",NP,9417,3,MAYOR ILOCOS NORTE - PINILI
REGION I,ILOCOS NORTE,SAN NICOLAS,MAYOR,,"AMBROCIO, DOMINGO JR.",NP,12136,1,MAYOR ILOCOS NORTE - SAN NICOLAS
REGION I,ILOCOS NORTE,SARRAT,MAYOR,,"MEDRANO, REMIGIO",NP,8814,3,MAYOR ILOCOS NORTE - SARRAT
REGION I,ILOCOS NORTE,SOLSONA,MAYOR,,"DE LARA, JOSEPH",LAKAS,9305,1,MAYOR ILOCOS NORTE - SOLSONA
REGION I,ILOCOS NORTE,VINTAR,MAYOR,,"DEGALA, KAP RICHARD",PDPLBN,6881,2,MAYOR ILOCOS NORTE - VINTAR
REGION I,ILOCOS SUR,ALILEM,MAYOR,,"SUMABAT, VELMOR",NPC,3315,2,MAYOR ILOCOS SUR - ALILEM
REGION I,ILOCOS SUR,BANAYOYO,MAYOR,,"GALANGA, VIRGILIO",NPC,3079,2,MAYOR ILOCOS SUR - BANAYOYO
REGION I,ILOCOS SUR,BANTAY,MAYOR,,"PARILLA, SAMUEL",BILEG,14666,1,MAYOR ILOCOS SUR - BANTAY
REGION I,ILOCOS SUR,BURGOS,MAYOR,,"ESCOBAR, NATHANIEL",NPC,6740,1,MAYOR ILOCOS SUR - BURGOS
REGION I,ILOCOS SUR,CABUGAO,MAYOR,,"COBANGBANG, JOSH",NPC,13295,1,MAYOR ILOCOS SUR - CABUGAO
REGION I,ILOCOS SUR,CAOAYAN,MAYOR,,"GOULART, GERMY",NPC,9284,1,MAYOR ILOCOS SUR - CAOAYAN
REGION I,ILOCOS SUR,CERVANTES,MAYOR,,"MAGGAY, PABY",NPC,8760,1,MAYOR ILOCOS SUR - CERVANTES
REGION I,ILOCOS SUR,CITY OF CANDON,MAYOR,,"SINGSON, ERIC",NPC,22669,1,MAYOR ILOCOS SUR - CITY OF CANDON
REGION I,ILOCOS SUR,CITY OF VIGAN,MAYOR,,"SINGSON, BONITO",NPC,15198,2,MAYOR ILOCOS SUR - CITY OF VIGAN
REGION I,ILOCOS SUR,GALIMUYOD,MAYOR,,"BALINGSAT, JESSIE",NPC,5801,1,MAYOR ILOCOS SUR - GALIMUYOD
REGION I,ILOCOS SUR,GREGORIO DEL PILAR,MAYOR,,"GALLARDO, HENRY",NPC,2379,1,MAYOR ILOCOS SUR - GREGORIO DEL PILAR
REGION I,ILOCOS SUR,LIDLIDDA,MAYOR,,"TOMAS, SHERWIN",NPC,2065,2,MAYOR ILOCOS SUR - LIDLIDDA
REGION I,ILOCOS SUR,MAGSINGAL,MAYOR,,"FAVIS, ALRICO",KBL,13371,1,MAYOR ILOCOS SUR - MAGSINGAL
REGION I,ILOCOS SUR,NAGBUKEL,MAYOR,,"CABRERA, TIMOTEO",NPC,3119,1,MAYOR ILOCOS SUR - NAGBUKEL
REGION I,ILOCOS SUR,NARVACAN,MAYOR,,"SANIDAD, PABLITO SR.",NPC,14266,1,MAYOR ILOCOS SUR - NARVACAN
REGION I,ILOCOS SUR,QUIRINO,MAYOR,,"NIMO, ALLEN JR.",NPC,4543,1,MAYOR ILOCOS SUR - QUIRINO
REGION I,ILOCOS SUR,SALCEDO,MAYOR,,"GIRONELLA-ITCHON, NINYA",NPC,6033,1,MAYOR ILOCOS SUR - SALCEDO
REGION I,ILOCOS SUR,SAN EMILIO,MAYOR,,"BRAGADO, JOEY WARREN",NPC,2613,2,MAYOR ILOCOS SUR - SAN EMILIO
REGION I,ILOCOS SUR,SAN ESTEBAN,MAYOR,,"ELAYDO, RAY II.",NPC,4682,1,MAYOR ILOCOS SUR - SAN ESTEBAN
REGION I,ILOCOS SUR,SAN ILDEFONSO,MAYOR,,"PURISIMA, BASI",BILEG,3861,1,MAYOR ILOCOS SUR - SAN ILDEFONSO
REGION I,ILOCOS SUR,SAN JUAN,MAYOR,,"SARMIENTO, ELAINE",KBL,13309,1,MAYOR ILOCOS SUR - SAN JUAN
REGION I,ILOCOS SUR,SAN VICENTE,MAYOR,,"TABANDA, JONAN",KBL,5143,2,MAYOR ILOCOS SUR - SAN VICENTE
REGION I,ILOCOS SUR,SANTA,MAYOR,,"BUENO, JESUS JR.",NPC,7351,1,MAYOR ILOCOS SUR - SANTA
REGION I,ILOCOS SUR,SANTA CATALINA,MAYOR,,"RAPANUT, EDGAR",AKSYON,7829,2,MAYOR ILOCOS SUR - SANTA CATALINA
REGION I,ILOCOS SUR,SANTA CRUZ,MAYOR,,"VALLE, TERESITA",NPC,15949,2,MAYOR ILOCOS SUR - SANTA CRUZ
REGION I,ILOCOS SUR,SANTA LUCIA,MAYOR,,"VALDEZ, JOSEPH SIMON",NPC,10121,2,MAYOR ILOCOS SUR - SANTA LUCIA
REGION I,ILOCOS SUR,SANTA MARIA,MAYOR,,"CAMARILLO, BOY",NPC,9323,2,MAYOR ILOCOS SUR - SANTA MARIA
REGION I,ILOCOS SUR,SANTIAGO,MAYOR,,"MIRANDA, MICHAEL",NPC,4940,3,MAYOR ILOCOS SUR - SANTIAGO
REGION I,ILOCOS SUR,SANTO DOMINGO,MAYOR,,"TADENA, BRYAN DEXTER",BILEG,11297,2,MAYOR ILOCOS SUR - SANTO DOMINGO
REGION I,ILOCOS SUR,SIGAY,MAYOR,,"PEREDO, CARLO",NPC,1121,1,MAYOR ILOCOS SUR - SIGAY
REGION I,ILOCOS SUR,SINAIT,MAYOR,,"GUZMAN, GLENN",NPC,11558,1,MAYOR ILOCOS SUR - SINAIT
REGION I,ILOCOS SUR,SUGPON,MAYOR,,"LAÑO, DANIEL JR.",NPC,1949,1,MAYOR ILOCOS SUR - SUGPON
REGION I,ILOCOS SUR,SUYO,MAYOR,,"SUBAGAN, MARIO",NPC,5393,1,MAYOR ILOCOS SUR - SUYO
REGION I,ILOCOS SUR,TAGUDIN,MAYOR,,"VERZOSA, ROQUE JR.",PDPLBN,12996,2,MAYOR ILOCOS SUR - TAGUDIN
REGION I,LA UNION,ARINGAY,MAYOR,,"SIBUMA, BENJAMIN",PFP,19142,4,MAYOR LA UNION - ARINGAY
REGION I,LA UNION,BACNOTAN,MAYOR,,"FONTANILLA, DIVINE",PFP,21295,1,MAYOR LA UNION - BACNOTAN
REGION I,LA UNION,BAGULIN,MAYOR,,"FLOR, VIRGILIO",PRP,5183,1,MAYOR LA UNION - BAGULIN
REGION I,LA UNION,BALAOAN,MAYOR,,"CONCEPCION, ALELI",LAKAS,21347,1,MAYOR LA UNION - BALAOAN
REGION I,LA UNION,BANGAR,MAYOR,,"MERIN, JOY",LAKAS,17232,2,MAYOR LA UNION - BANGAR
REGION I,LA UNION,BAUANG,MAYOR,,"DE GUZMAN, MARTIN",PDDS,21489,1,MAYOR LA UNION - BAUANG
REGION I,LA UNION,BURGOS,MAYOR,,"COMEDIS, DELFIN JR.",LAKAS,3122,1,MAYOR LA UNION - BURGOS
REGION I,LA UNION,CABA,MAYOR,,"CRISPINO, DONNA",PDDS,12145,1,MAYOR LA UNION - CABA
REGION I,LA UNION,CITY OF SAN FERNANDO,MAYOR,,"GUALBERTO, DONG",IND,33284,1,MAYOR LA UNION - CITY OF SAN FERNANDO
REGION I,LA UNION,LUNA,MAYOR,,"PINZON, GARY",LAKAS,9662,3,MAYOR LA UNION - LUNA
REGION I,LA UNION,NAGUILIAN,MAYOR,,"FLORES, NIERI",LAKAS,24142,1,MAYOR LA UNION - NAGUILIAN
REGION I,LA UNION,PUGO,MAYOR,,"MARTIN, KURT",LAKAS,7608,1,MAYOR LA UNION - PUGO
REGION I,LA UNION,ROSARIO,MAYOR,,"FLORES, BELLARMIN II.",LAKAS,20376,1,MAYOR LA UNION - ROSARIO
REGION I,LA UNION,SAN GABRIEL,MAYOR,,"CARBONELL, LANY",PFP,6700,1,MAYOR LA UNION - SAN GABRIEL
REGION I,LA UNION,SAN JUAN,MAYOR,,"VALDRIZ, ARTURO",NPC,19837,1,MAYOR LA UNION - SAN JUAN
REGION I,LA UNION,SANTO TOMAS,MAYOR,,"CARBONELL, SEVERINO",LAKAS,12748,1,MAYOR LA UNION - SANTO TOMAS
REGION I,LA UNION,SANTOL,MAYOR,,"WAILAN, MAGNO",NPC,5958,2,MAYOR LA UNION - SANTOL
REGION I,LA UNION,SUDIPEN,MAYOR,,"BUQUING, WENDY JOY",NPC,10042,1,MAYOR LA UNION - SUDIPEN
REGION I,LA UNION,TUBAO,MAYOR,,"FONTANILLA-PIAYAS,JONALYN",PRP,12093,2,MAYOR LA UNION - TUBAO
REGION I,PANGASINAN,AGNO,MAYOR,,"SISON, GUALBERTO",API,8952,2,MAYOR PANGASINAN - AGNO
REGION I,PANGASINAN,AGUILAR,MAYOR,,"SORIANO, KRISTAL",API,13399,2,MAYOR PANGASINAN - AGUILAR
REGION I,PANGASINAN,ALCALA,MAYOR,,"CALLEJO, JOJO",API,19301,1,MAYOR PANGASINAN - ALCALA
REGION I,PANGASINAN,ANDA,MAYOR,,"RARANG, JOGANIE",NP,13180,2,MAYOR PANGASINAN - ANDA
REGION I,PANGASINAN,ASINGAN,MAYOR,,"LOPEZ, CARLOS JR.",NPC,27743,1,MAYOR PANGASINAN - ASINGAN
REGION I,PANGASINAN,BALUNGAO,MAYOR,,"PERALTA, RIZA",API,8943,2,MAYOR PANGASINAN - BALUNGAO
REGION I,PANGASINAN,BANI,MAYOR,,"PALAFOX, BOYING",NP,15582,3,MAYOR PANGASINAN - BANI
REGION I,PANGASINAN,BASISTA,MAYOR,,"RESUELLO, JR",API,15322,1,MAYOR PANGASINAN - BASISTA
REGION I,PANGASINAN,BAUTISTA,MAYOR,,"ESPINO, JOSEPH",API,11586,1,MAYOR PANGASINAN - BAUTISTA
REGION I,PANGASINAN,BAYAMBANG,MAYOR,,"QUIAMBAO, NIÑA JOSE",NP,41685,5,MAYOR PANGASINAN - BAYAMBANG
REGION I,PANGASINAN,BINALONAN,MAYOR,,"GUICO, RAMON RONALD IV",LAKAS,20081,4,MAYOR PANGASINAN - BINALONAN
REGION I,PANGASINAN,BINMALEY,MAYOR,,"MERRERA, PEDRO",PPM,24379,3,MAYOR PANGASINAN - BINMALEY
REGION I,PANGASINAN,BOLINAO,MAYOR,,"CELESTE, ALFON",NP,31259,2,MAYOR PANGASINAN - BOLINAO
REGION I,PANGASINAN,BUGALLON,MAYOR,,"ESPINO, PRISCILLA",API,21604,1,MAYOR PANGASINAN - BUGALLON
REGION I,PANGASINAN,BURGOS,MAYOR,,"VALENZUELA, ALLAN",API,5991,3,MAYOR PANGASINAN - BURGOS
REGION I,PANGASINAN,CALASIAO,MAYOR,,"CARAMAT, MAMILYN",NP,29735,2,MAYOR PANGASINAN - CALASIAO
REGION I,PANGASINAN,CITY OF ALAMINOS,MAYOR,,"CELESTE, BRYAN",NP,28696,2,MAYOR PANGASINAN - CITY OF ALAMINOS
REGION I,PANGASINAN,CITY OF DAGUPAN,MAYOR,,"FERNANDEZ, BELEN",AKSYON,67499,1,MAYOR PANGASINAN - CITY OF DAGUPAN
REGION I,PANGASINAN,CITY OF SAN CARLOS,MAYOR,,"RESUELLO, AYOY",API,51998,2,MAYOR PANGASINAN - CITY OF SAN CARLOS
REGION I,PANGASINAN,CITY OF URDANETA,MAYOR,,"PARAYNO, RAMMY",LAKAS,53900,1,MAYOR PANGASINAN - CITY OF URDANETA
REGION I,PANGASINAN,DASOL,MAYOR,,"BERNAL, SADONG",NP,11223,1,MAYOR PANGASINAN - DASOL
REGION I,PANGASINAN,INFANTA,MAYOR,,"MARTINEZ, MARVIN",NP,11735,1,MAYOR PANGASINAN - INFANTA
REGION I,PANGASINAN,LABRADOR,MAYOR,,"ACAIN, ERNESTO",NUP,8571,1,MAYOR PANGASINAN - LABRADOR
REGION I,PANGASINAN,LAOAC,MAYOR,,"BALDERAS, RICARDO",API,15156,1,MAYOR PANGASINAN - LAOAC
REGION I,PANGASINAN,LINGAYEN,MAYOR,,"BATAOIL, LEOPOLDO",NUP,31194,1,MAYOR PANGASINAN - LINGAYEN
REGION I,PANGASINAN,MABINI,MAYOR,,"REYES, COLIN",NP,7552,3,MAYOR PANGASINAN - MABINI
REGION I,PANGASINAN,MALASIQUI,MAYOR,,"GESLANI, NOEL",API,26639,6,MAYOR PANGASINAN - MALASIQUI
REGION I,PANGASINAN,MANAOAG,MAYOR,,"ROSARIO, DOC MING",API,16117,3,MAYOR PANGASINAN - MANAOAG
REGION I,PANGASINAN,MANGALDAN,MAYOR,,"DE VERA-PARAYNO, BONA",PDPLBN,28466,1,MAYOR PANGASINAN - MANGALDAN
REGION I,PANGASINAN,MANGATAREM,MAYOR,,"VENTENILLA, BALONG",API,39917,1,MAYOR PANGASINAN - MANGATAREM
REGION I,PANGASINAN,MAPANDAN,MAYOR,,"VEGA, KARL CHRISTIAN",API,13580,2,MAYOR PANGASINAN - MAPANDAN
REGION I,PANGASINAN,NATIVIDAD,MAYOR,,"RAFAEL, RUBY",NPC,7558,2,MAYOR PANGASINAN - NATIVIDAD
REGION I,PANGASINAN,POZORRUBIO,MAYOR,,"CHAN, KELVIN",LAKAS,25402,1,MAYOR PANGASINAN - POZORRUBIO
REGION I,PANGASINAN,ROSALES,MAYOR,,"CEZAR, LIAM",NPC,19555,2,MAYOR PANGASINAN - ROSALES
REGION I,PANGASINAN,SAN FABIAN,MAYOR,,"AGBAYANI, MARLYN",API,22336,1,MAYOR PANGASINAN - SAN FABIAN
REGION I,PANGASINAN,SAN JACINTO,MAYOR,,"DE VERA, LEO",API,14381,3,MAYOR PANGASINAN - SAN JACINTO
REGION I,PANGASINAN,SAN MANUEL,MAYOR,,"PEREZ, KENNETH MARCO",NPC,22318,1,MAYOR PANGASINAN - SAN MANUEL
REGION I,PANGASINAN,SAN NICOLAS,MAYOR,,"PRIMICIAS, ALICIA",PDPLBN,16285,1,MAYOR PANGASINAN - SAN NICOLAS
REGION I,PANGASINAN,SAN QUINTIN,MAYOR,,"TIU, FLORENCE",NP,10431,2,MAYOR PANGASINAN - SAN QUINTIN
REGION I,PANGASINAN,SANTA BARBARA,MAYOR,,"ZAPLAN, CARLITO",API,26156,2,MAYOR PANGASINAN - SANTA BARBARA
REGION I,PANGASINAN,SANTA MARIA,MAYOR,,"RAMOS, JULIUS",NPC,10563,5,MAYOR PANGASINAN - SANTA MARIA
REGION I,PANGASINAN,SANTO TOMAS,MAYOR,,"VILLAR, DICKERSON",API,5063,3,MAYOR PANGASINAN - SANTO TOMAS
REGION I,PANGASINAN,SISON,MAYOR,,"UY, DANILO",NP,18735,2,MAYOR PANGASINAN - SISON
REGION I,PANGASINAN,SUAL,MAYOR,,"CALUGAY, DONG",API,14735,1,MAYOR PANGASINAN - SUAL
REGION I,PANGASINAN,TAYUG,MAYOR,,"AGABAS, TYRONE TY",NPC,16060,1,MAYOR PANGASINAN - TAYUG
REGION I,PANGASINAN,UMINGAN,MAYOR,,"CRUZ, MICHAEL CARLEONE",NP,22075,1,MAYOR PANGASINAN - UMINGAN
REGION I,PANGASINAN,URBIZTONDO,MAYOR,,"OPERANIA, MODING",API,18971,2,MAYOR PANGASINAN - URBIZTONDO
REGION I,PANGASINAN,VILLASIS,MAYOR,,"ABRENICA, NATO",API,22062,1,MAYOR PANGASINAN - VILLASIS
REGION II,BATANES,BASCO,MAYOR,,"CACCAM, MILO",LP,3258,1,MAYOR BATANES - BASCO
REGION II,BATANES,ITBAYAT,MAYOR,,"DE SAGON, SABAS",IND,545,4,MAYOR BATANES - ITBAYAT
REGION II,BATANES,IVANA,MAYOR,,"BATALLONES, CELSO",IND,640,1,MAYOR BATANES - IVANA
REGION II,BATANES,MAHATAO,MAYOR,,"PONCIO, PEDRO",PDR,740,2,MAYOR BATANES - MAHATAO
REGION II,BATANES,SABTANG,MAYOR,,"BABALO, PRESCILA",PDR,480,1,MAYOR BATANES - SABTANG
REGION II,BATANES,UYUGAN,MAYOR,,"NANUD, JONATHAN",LP,545,3,MAYOR BATANES - UYUGAN
REGION II,CAGAYAN,ABULUG,MAYOR,,"VARGAS, MANNY",LAKAS,14998,1,MAYOR CAGAYAN - ABULUG
REGION II,CAGAYAN,ALCALA,MAYOR,,"ANTONIO, TIN",LP,14662,1,MAYOR CAGAYAN - ALCALA
REGION II,CAGAYAN,ALLACAPAN,MAYOR,,"FLORIDA, HARRY",KBL,13397,1,MAYOR CAGAYAN - ALLACAPAN
REGION II,CAGAYAN,AMULUNG,MAYOR,,"RENDON, ELPIDIO",PDPLBN,17723,2,MAYOR CAGAYAN - AMULUNG
REGION II,CAGAYAN,APARRI,MAYOR,,"CHAN, BRYAN",AKSYON,16459,1,MAYOR CAGAYAN - APARRI
REGION II,CAGAYAN,BAGGAO,MAYOR,,"PATTUNG, LEONARDO",PDPLBN,14461,4,MAYOR CAGAYAN - BAGGAO
REGION II,CAGAYAN,BALLESTEROS,MAYOR,,"UNITE, VINCENT",LAKAS,9859,3,MAYOR CAGAYAN - BALLESTEROS
REGION II,CAGAYAN,BUGUEY,MAYOR,,"ANTIPORDA, CERRY",PFP,10256,1,MAYOR CAGAYAN - BUGUEY
REGION II,CAGAYAN,CALAYAN,MAYOR,,"LLOPIS, JOSEPH",NP,6316,1,MAYOR CAGAYAN - CALAYAN
REGION II,CAGAYAN,CAMALANIUGAN,MAYOR,,"CABADDU, ISIDRO",NP,8109,1,MAYOR CAGAYAN - CAMALANIUGAN
REGION II,CAGAYAN,CLAVERIA,MAYOR,,"GUILLEN, LA",LAKAS,8875,3,MAYOR CAGAYAN - CLAVERIA
REGION II,CAGAYAN,ENRILE,MAYOR,,"DECENA, MIGUEL JR.",NP,12536,1,MAYOR CAGAYAN - ENRILE
