year,region,province,city,position,area,candidate_name,party,votes
2010,region-6,antique,belison,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BELISON - LONE DIST,"ARZAGA, RUSTICO",IND,1156
2010,region-6,antique,belison,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BELISON - LONE DIST,"QUIMAN, WENCESLAO",IND,1146
2010,region-6,antique,belison,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BELISON - LONE DIST,"NAIG, PATO",IND,513
2010,region-6,antique,belison,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BELISON - LONE DIST,"ABIERA, LEONCIO SR.",IND,423
2010,region-6,antique,belison,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BELISON - LONE DIST,"BELARMINO, ISAGANI",IND,307
2010,region-6,antique,belison,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BELISON - LONE DIST,"ALABATA, LORENZO",IND,273
2010,region-6,antique,belison,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BELISON - LONE DIST,"LIM, CORSINO JR.",IND,193
2010,region-6,antique,belison,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BELISON - LONE DIST,"BALLENAS, ELY",IND,180
2010,region-6,antique,belison,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BELISON - LONE DIST,"BALADJAY, ELENITO",IND,170
2010,region-6,antique,belison,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BELISON - LONE DIST,"GUILLERMO, HIMINIO",IND,118
2010,region-6,antique,belison,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BELISON - LONE DIST,"JUDILLA, DAVID",IND,112
2010,region-6,antique,belison,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BELISON - LONE DIST,"ESCOTE, LUZVING",IND,57
2010,region-6,antique,belison,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BELISON - LONE DIST,"BARDOLLAS, CELERINO",IND,30
2010,region-6,antique,belison,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BELISON - LONE DIST,"SALUDARES, JIMMY",IND,21
2010,region-6,antique,bugasong,MAYOR,ANTIQUE - BUGASONG,"PESAYCO, BERNARD",LP,3538
2010,region-6,antique,bugasong,MAYOR,ANTIQUE - BUGASONG,"MAGBANUA, ELISEO",UNA,2988
2010,region-6,antique,bugasong,VICE-MAYOR,ANTIQUE - BUGASONG,"PACETE, JOHN LLOYD",LP,3870
2010,region-6,antique,bugasong,VICE-MAYOR,ANTIQUE - BUGASONG,"PESAYCO, JORGE JR.",UNA,1853
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"DELA CRUZ, MIRAY",UNA,3453
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"ESCOTE, SUSAN",LP,3425
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"DAVA, RENANTE",LP,3408
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"UY KIMPANG, AIDA",LP,3156
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"ANTOY, GERARDO",LP,3095
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"PESAYCO, GERALDINE",LP,3094
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"PESAYCO, CYRIL",LP,2877
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"REPONTE, GUIA",UNA,2808
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"FRUTO, BOB",UNA,2630
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"SAMILLANO, RAINER",UNA,2319
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"MAGHARI, SILFREDO",UNA,2245
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"MAGBANUA, JOVAL",IND,2218
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"OSTAN, BRECCIO JR.",LP,1787
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"BADOY, DONALY",IND,1709
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"ACSAY, DANILO",LP,1667
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"CASTILLON, JOEL",IND,812
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"SEGUNDERA, JEAN",UNA,558
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"DELA CRUZ, AURELIO",IND,431
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"SORIANO, NONOY",UNA,404
2010,region-6,antique,bugasong,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - BUGASONG - LONE DIST,"VALENZUELA, CRESCENCIANO",IND,63
2010,region-6,antique,caluya,MAYOR,ANTIQUE - CALUYA,"LIM, GENEVIVE",LP,8682
2010,region-6,antique,caluya,MAYOR,ANTIQUE - CALUYA,"FRANGUE, HECTOR",UNA,4795
2010,region-6,antique,caluya,VICE-MAYOR,ANTIQUE - CALUYA,"EGINA, DADS",LP,7251
2010,region-6,antique,caluya,VICE-MAYOR,ANTIQUE - CALUYA,"LIM, OSCAR SR.",IND,5192
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"LIM, REYNANTE JR.",LP,6243
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"GUISIHAN, JERICK",LP,6071
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"ERODIAS, JAIL",AKSYON,5106
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"YAP, GREGORIO",LP,5104
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"MAUBOL, ROMEO",AKSYON,4869
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"MAGTOTO, TOTO ANGELO",AKSYON,4863
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"JANAIRO, RUBEN",AKSYON,4363
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"LAVEGA, RICKY",IND,4354
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"MADARCOS, HENRING",LP,4247
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"LAVEGA, BOY",UNA,4173
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"LIM, BONGBONG",IND,4072
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"FRANGUE, JUN-JUN",UNA,3883
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"DURAN, SIR DURAN",IND,3224
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"ARRIDO, LINDA",IND,2680
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"AGUIRRE, ROY",UNA,2597
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"BALESTRAMON, NOEL",IND,2347
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"CIPRES, SIEGFRED",IND,2046
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"ARELLANO, GREG",IND,1967
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"MOSQUERA, JULIUS",IND,1863
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"CALINOG, PROWELYN",UNA,1692
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"BALESTRAMON, BHOY",UNA,1482
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"JAVIER, PATRING",IND,1229
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"MAGAN , TOTOK ANIS",UNA,1214
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"FLORES, SUSAN",IND,1103
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"GALAS, TOTO",IND,1029
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"LUCENA, NOY MANUEL",UNA,830
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"DELOS REYES, PANGGAY",IND,639
2010,region-6,antique,caluya,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CALUYA - LONE DIST,"DAÑO, INDAY",IND,474
2010,region-6,antique,culasi,MAYOR,ANTIQUE - CULASI,"LOMUGDANG, JOEL",LP,10246
2010,region-6,antique,culasi,MAYOR,ANTIQUE - CULASI,"HERCO, BIBIANO",UNA,7069
2010,region-6,antique,culasi,VICE-MAYOR,ANTIQUE - CULASI,"ALAGOS, ARIEL",UNA,8651
2010,region-6,antique,culasi,VICE-MAYOR,ANTIQUE - CULASI,"PALACIOS, EMMANUEL SR.",LP,7837
2010,region-6,antique,culasi,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CULASI - LONE DIST,"DY, BOY DOMING",LP,10104
2010,region-6,antique,culasi,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CULASI - LONE DIST,"ALPAS, AIDA",LP,10087
2010,region-6,antique,culasi,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CULASI - LONE DIST,"ALARCON, ARSENIO",LP,9488
2010,region-6,antique,culasi,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CULASI - LONE DIST,"ALOCILJA, PILAR",LP,9062
2010,region-6,antique,culasi,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CULASI - LONE DIST,"ALVAREZ, NERIE",UNA,8900
2010,region-6,antique,culasi,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CULASI - LONE DIST,"MAAYO, CONRADO JR.",LP,7976
2010,region-6,antique,culasi,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CULASI - LONE DIST,"ELIZAGA, PATO DADING",UNA,7755
2010,region-6,antique,culasi,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CULASI - LONE DIST,"MOSQUERA, DIVS",LP,7325
2010,region-6,antique,culasi,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CULASI - LONE DIST,"DEMAFILES, DOYDOY",UNA,7319
2010,region-6,antique,culasi,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CULASI - LONE DIST,"ESTOLLOSO, BOY MAZON",LP,5659
2010,region-6,antique,culasi,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CULASI - LONE DIST,"SOLIS, BELLO",UNA,5572
2010,region-6,antique,culasi,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CULASI - LONE DIST,"MALLARES, BEN",UNA,4523
2010,region-6,antique,culasi,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CULASI - LONE DIST,"BELARMINO, CARLOS",UNA,2565
2010,region-6,antique,culasi,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CULASI - LONE DIST,"GAURAN, RICKY",UNA,2366
2010,region-6,antique,culasi,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CULASI - LONE DIST,"SOLIS, BOY NOEBEN",LP,2278
2010,region-6,antique,culasi,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CULASI - LONE DIST,"DEMERIN, RENATO",UNA,2221
2010,region-6,antique,culasi,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - CULASI - LONE DIST,"MAGDAUG, FEDDIE",IND,352
2010,region-6,antique,hamtic,MAYOR,ANTIQUE - HAMTIC,"PACIFICADOR, JUNJUN",UNA,11656
2010,region-6,antique,hamtic,MAYOR,ANTIQUE - HAMTIC,"JAVIER, NENE",IND,7335
2010,region-6,antique,hamtic,VICE-MAYOR,ANTIQUE - HAMTIC,"PACIFICADOR, JULIE",UNA,13400
2010,region-6,antique,hamtic,VICE-MAYOR,ANTIQUE - HAMTIC,"SUMACULUB, TITO ED",IND,5252
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"PACIFICADOR, ARTHUR",UNA,8646
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"KASILAG, NENE",IND,8597
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"JAVIER, JASON",LP,8197
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"SUMANDE, PIO",IND,7609
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"BULAC, LOT JR.",IND,7297
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"PEROY, CELESTINO",UNA,6464
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"PANCHO, NONOY POLDO",UNA,6399
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"PACETE, NENEN",UNA,6086
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"DELGADO, VICENTE",LP,6083
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"ROSAS, MISTY",UNA,5643
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"PACETE, JON SHERWIN",IND,5643
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"ESPARAR, EDILBERTO",IND,5509
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"MABAQUIAO, ERLAN",UNA,4150
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"MOSQUERA, RAYMUND",IND,3929
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"JAUOD, JOFFRE",UNA,3618
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"TINGA, EMMANUEL",IND,3546
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"JAVIER, EXELINO JR.",IND,3064
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"BUYCO, BOYET",IND,3031
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"ALEJANDRO, THEODORE",IND,3017
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"MARCALIÑAS, AVELINO",IND,2817
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"BARILLO, ROLLY",IND,2164
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"PAGUNSAN, OYA",IND,1419
2010,region-6,antique,hamtic,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - HAMTIC - LONE DIST,"MANZANO, SUNNY",AKBAYAN,642
2010,region-6,antique,laua-an,MAYOR,ANTIQUE - LAUA-AN,"BALADJAY, FRANCISCO JR.",NP,2939
2010,region-6,antique,laua-an,MAYOR,ANTIQUE - LAUA-AN,"ESPARTERO, ROBERT",LP,2537
2010,region-6,antique,laua-an,MAYOR,ANTIQUE - LAUA-AN,"NECOR, MARIALYN",UNA,74
2010,region-6,antique,laua-an,VICE-MAYOR,ANTIQUE - LAUA-AN,"BALADJAY, ASER",NP,3391
2010,region-6,antique,laua-an,VICE-MAYOR,ANTIQUE - LAUA-AN,"RELLES, TOTO",LP,1794
2010,region-6,antique,laua-an,VICE-MAYOR,ANTIQUE - LAUA-AN,"VISTA, GEORGELIN",UNA,190
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"NIETES, ROGELIO",NP,2661
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"BALDESTAMON, TONY",LP,2483
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"SAMILLANO, JANJAN",NP,2295
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"DURANA, MELGAR",NP,2285
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"ALAMIS, BEBE NOEL",IND,2191
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"MAGLUYAN, ARNEL",LP,2162
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"ALONSAGAY, PROFETIZA",NP,1926
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"ALAMIS, DANELITA",UNA,1870
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"REQUINTINA, DOYDOY",LP,1737
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"RELLES, NOYSIMO",LP,1631
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"SARMIENTO, ABRAHAM",LP,1599
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"USMAN, BAGINDA",NP,1584
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"JUAYNO, BALTAZAR",IND,1429
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"JURADA, DANILO",NP,1279
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"SARMIENTO, ROSE-MARIE",UNA,1247
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"ALONSAGAY, DANILO",UNA,1073
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"MARFIL, JUANITO",LP,934
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"GOBOY, HECTOR",LP,906
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"MARCELO, VINCENT",IND,704
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"LUMOGDA, JOEL",LP,699
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"SAMILLANO, JOSAM",IND,664
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"DUBRIA, BENJAMIN",UNA,638
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"SAMILLANO, CEZAR",UNA,616
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"OBRIQUE, EDWARD",UNA,246
2010,region-6,antique,laua-an,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LAUA-AN - LONE DIST,"DELA CRUZ, JOLER SR.",IND,195
2010,region-6,antique,libertad,MAYOR,ANTIQUE - LIBERTAD,"RAYMUNDO, BERTING",LP,4662
2010,region-6,antique,libertad,MAYOR,ANTIQUE - LIBERTAD,"LAGGUI, AIDA",UNA,2112
2010,region-6,antique,libertad,MAYOR,ANTIQUE - LIBERTAD,"PESAYCO, JOE MARIE",IND,92
2010,region-6,antique,libertad,VICE-MAYOR,ANTIQUE - LIBERTAD,"VALENZUELA, TOTO RAPOL",LP,3682
2010,region-6,antique,libertad,VICE-MAYOR,ANTIQUE - LIBERTAD,"AMBUBUYOG, MARTE",UNA,2764
2010,region-6,antique,libertad,VICE-MAYOR,ANTIQUE - LIBERTAD,"TUMBOKON, GILBERT",IND,220
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"MATEO, JEOLITO",LP,3662
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"MANGILAYA, JEAN",LP,3623
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"JIMENEZ, EDGAR",LP,3385
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"DOMINGO, DONG CARDO",LP,3380
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"RUFON, ASUNCION",LP,3345
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"RAYMUNDO, KING",LP,3220
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"SUALOG, NHELKI",LP,2957
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"CARDINAL, BEBOT",IND,2555
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"YSULAT, LORENZO JR.",IND,2264
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"MATINONG, DODOY EKO",IND,2049
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"FRANCISCO, HELEN",UNA,1836
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"BIADORA, ERLINDA",UNA,1700
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"DAYPUYART, DEXTER",UNA,1684
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"MALICDEM, NANCY",UNA,1521
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"DEPUNO, EFREN",LP,1413
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"LORIEGA, DADANG",IND,1277
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"MATEO, DANNY",UNA,1157
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"PEREZ, DONNA",UNA,970
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"DEPUNO, BONG",UNA,933
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"IBABAO, MARIA THERESA",UNA,929
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"VILLARUEL, GANY",IND,597
2010,region-6,antique,libertad,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - LIBERTAD - LONE DIST,"NICOPIOR, JERRY",IND,83
2010,region-6,antique,pandan,MAYOR,ANTIQUE - PANDAN,"TAN, JONATHAN",LP,7840
2010,region-6,antique,pandan,MAYOR,ANTIQUE - PANDAN,"SANCHEZ, PLARIDEL",IND,6587
2010,region-6,antique,pandan,VICE-MAYOR,ANTIQUE - PANDAN,"LOMUGDANG, LOUIE",LP,5453
2010,region-6,antique,pandan,VICE-MAYOR,ANTIQUE - PANDAN,"AMBUBUYOG, URIAS",IND,4215
2010,region-6,antique,pandan,VICE-MAYOR,ANTIQUE - PANDAN,"SANCHEZ, PLARIDEL IV",IND,4111
2010,region-6,antique,pandan,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - PANDAN - LONE DIST,"TUGON, DOC",IND,5975
2010,region-6,antique,pandan,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - PANDAN - LONE DIST,"BIADORA, EDISON",IND,5299
2010,region-6,antique,pandan,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - PANDAN - LONE DIST,"CANDARI, PATRIA",IND,5275
2010,region-6,antique,pandan,"MEMBER, SANGGUNIANG BAYAN",ANTIQUE - PANDAN - LONE DIST,"GUMBOC, RAYMUND",IND,4351
